_id,index,availableCount,timeoutStartedAt,timedOutAt,queuedPlayerIds,playerIds,gameId,treatmentId,batchId,lobbyConfigId,createdAt
Q28guRTzfQapg8KQw,0,2,,,,,,maYL8muxyNJzn7DgN,euuqyZGJLhj5mpemu,HDHtPfs2ocQZ5bRDq,2021-04-07T01:09:31Z
RZENQ3N7EvFoXG77d,0,2,2021-04-07T01:16:03Z,,"qFSBsLu86tJAaHiKS,HPPdojQMtPJ9AEDNJ","qFSBsLu86tJAaHiKS,HPPdojQMtPJ9AEDNJ",RZENQ3N7EvFoXG77d,BtnLmvBidmcro397s,eo7XNJrE8tyeWy8rJ,HDHtPfs2ocQZ5bRDq,2021-04-07T01:14:12Z
JGZ4ejS8bWfiRZL8M,0,2,,,,,,maYL8muxyNJzn7DgN,ha56y6Jbgie9SLMzu,HDHtPfs2ocQZ5bRDq,2021-04-07T02:46:30Z
zZAkmi6Znk4hGQybq,0,2,2021-04-07T02:49:06Z,,"mR8asuAbWr7eJ37Py,BpcfZjkjkoiFNCNmz","mR8asuAbWr7eJ37Py,BpcfZjkjkoiFNCNmz",zZAkmi6Znk4hGQybq,Z6GaGWrtzzYotqJs7,Xk4bLLt42G8Kvgced,HDHtPfs2ocQZ5bRDq,2021-04-07T02:48:42Z
f2RQcAH5v5Dy2eX8y,0,2,2021-04-07T02:57:22Z,,"MSBhwmSQKSY2Dk7oX,Jt6auhDobRKKPNXJm","Jt6auhDobRKKPNXJm,MSBhwmSQKSY2Dk7oX",f2RQcAH5v5Dy2eX8y,Z6GaGWrtzzYotqJs7,4qeGGNkzfggTeTqeA,HDHtPfs2ocQZ5bRDq,2021-04-07T02:57:02Z
gNqcN4QA8755BcSzJ,0,2,2021-04-07T02:57:43Z,,"6t3ZfDHKcnjen2Pqu,BwycuJDBq4ZFuKQJq","6t3ZfDHKcnjen2Pqu,BwycuJDBq4ZFuKQJq",gNqcN4QA8755BcSzJ,Z6GaGWrtzzYotqJs7,KMHKgZ9DMedin7q6W,HDHtPfs2ocQZ5bRDq,2021-04-07T02:57:02Z
AgpmAr2RPA65QMSxc,0,2,2021-04-07T19:29:25Z,,"FQkSfP9kH4JtoJqGx,BzmKSyXLHTmuT4dAE","FQkSfP9kH4JtoJqGx,BzmKSyXLHTmuT4dAE",AgpmAr2RPA65QMSxc,Z6GaGWrtzzYotqJs7,w9hcCrGPp5zte4KLa,HDHtPfs2ocQZ5bRDq,2021-04-07T19:29:07Z
ouSnq6y4oi5CZ8uGh,0,2,2021-04-07T22:03:09Z,,"mfBCzHs6aYEScgb4j,fKGeRQRwQpNHq8oZq","mfBCzHs6aYEScgb4j,fKGeRQRwQpNHq8oZq",ouSnq6y4oi5CZ8uGh,Z6GaGWrtzzYotqJs7,hMzSGxJc5ZFuCfu5E,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:29Z
KBAszm4YGsj3T8zDW,0,2,2021-04-07T22:04:53Z,,"LKEYymb5yDcTFfgct,euX3NdbaRgnuPohCu,WuktMhybR6599stER,9coekSTtttXzmz7g8","euX3NdbaRgnuPohCu,9coekSTtttXzmz7g8",KBAszm4YGsj3T8zDW,Z6GaGWrtzzYotqJs7,3Rg7m4vmJ3Az6jJfX,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:30Z
B4SFpoMyxEySep4jm,0,2,2021-04-07T22:06:59Z,,"LKEYymb5yDcTFfgct,WuktMhybR6599stER,tK7ac57bQPoPJM6Kv,7Y7WkAqmNdhXinuDG","tK7ac57bQPoPJM6Kv,7Y7WkAqmNdhXinuDG",B4SFpoMyxEySep4jm,Z6GaGWrtzzYotqJs7,ePErvHFj3JSsax5A9,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:30Z
DobQf5GpKwXKafCbX,0,2,2021-04-07T22:07:08Z,,"LKEYymb5yDcTFfgct,WuktMhybR6599stER,sGkp5eR9DS4gfbSHp,vRPXbe7XPXem8J4Yx","sGkp5eR9DS4gfbSHp,vRPXbe7XPXem8J4Yx",DobQf5GpKwXKafCbX,Z6GaGWrtzzYotqJs7,AADkPxoYs5bRqSeGK,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:31Z
4hCJhcnNBaCkdf3cZ,0,2,2021-04-07T22:07:17Z,,"LKEYymb5yDcTFfgct,WuktMhybR6599stER,axxY3LYHC35qqTKN2,QNrr8ncDaepQeziTG","axxY3LYHC35qqTKN2,QNrr8ncDaepQeziTG",4hCJhcnNBaCkdf3cZ,Z6GaGWrtzzYotqJs7,ccg5cBMa6brD8Ht6o,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:31Z
akftwR4S7AaXzR7a9,0,2,2021-04-07T22:08:02Z,,"LKEYymb5yDcTFfgct,WuktMhybR6599stER,oqvHPyuHFQpuDe4TC,8iPQ8u6bthGBNK6Hh","oqvHPyuHFQpuDe4TC,8iPQ8u6bthGBNK6Hh",akftwR4S7AaXzR7a9,Z6GaGWrtzzYotqJs7,qrA4Ju5pfzLzABvLZ,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:32Z
gAcnx2aFdEPnnfTsd,0,2,2021-04-07T22:09:54Z,,"LKEYymb5yDcTFfgct,WuktMhybR6599stER,B25CZjr56N5ouQ5yW,cgjpBBG5H5Cv2Qxai","B25CZjr56N5ouQ5yW,cgjpBBG5H5Cv2Qxai",gAcnx2aFdEPnnfTsd,Z6GaGWrtzzYotqJs7,XnsBY6wegZuqnk4if,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:32Z
zQwqHkyRusKYfBG7n,0,2,,,"LKEYymb5yDcTFfgct,WuktMhybR6599stER,jwKmXLdABEoSSBe3r,B3bA8wgpXiMZg6rwD,8T8Zk6GPcbGJzGSok",,,Z6GaGWrtzzYotqJs7,a6M3cz86pQjx4on2K,HDHtPfs2ocQZ5bRDq,2021-04-07T21:06:33Z
fvjjjDFYxsejbeSR6,0,3,2021-04-30T19:14:22Z,,"isZuGv86pv4xx9uSp,RwLjebWACxE7M6i7q,mobuttknHarGoAy54","isZuGv86pv4xx9uSp,RwLjebWACxE7M6i7q,mobuttknHarGoAy54",fvjjjDFYxsejbeSR6,5juAB6vZp2G7djtSs,QtkPtyiTn7xzPaK42,HDHtPfs2ocQZ5bRDq,2021-04-30T19:14:01Z
a5txZ2F77Xa2xfiDW,0,3,2021-04-30T21:35:43Z,,"F5RhmWWS43hDrFtoe,KMd57X4ZkvLwHiBWh,BQEWAX8pEjahzwBiR","KMd57X4ZkvLwHiBWh,F5RhmWWS43hDrFtoe,BQEWAX8pEjahzwBiR",a5txZ2F77Xa2xfiDW,5juAB6vZp2G7djtSs,Mh2X9CZks59EZcfLx,HDHtPfs2ocQZ5bRDq,2021-04-30T21:33:11Z
