_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
ECcSa9RBDTLFrsRcQ,0,selection,Selection,2021-07-23T16:35:59Z,180,4vNxGKmwjQxfYCqzj,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-23T16:35:58.992Z""}"
4kvPSetniYgMCnfmx,1,feedback,Feedback,2021-07-23T16:36:07Z,5,4vNxGKmwjQxfYCqzj,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-23T16:36:07.319Z""}"
DPGD3P4wdrcF9yf6Y,2,selection,Selection,2021-07-23T16:36:13Z,180,zh5XcvqGiTkXW8mPu,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-23T16:36:13.440Z""}"
7a9vMCgtDo563Tpmv,3,feedback,Feedback,2021-07-23T16:36:21Z,5,zh5XcvqGiTkXW8mPu,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-23T16:36:21.246Z""}"
BFAjBiamN3LxKThPq,4,selection,Selection,2021-07-23T16:36:27Z,180,AnmZHL9p7jYpECotW,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-23T16:36:27.447Z""}"
DqGYJSRao459FYWc2,5,feedback,Feedback,2021-07-23T16:36:32Z,5,AnmZHL9p7jYpECotW,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-23T16:36:32.337Z""}"
hjd4gFeoJjwXWrp4d,6,selection,Selection,2021-07-23T16:36:38Z,180,JEhy9zAYFtCGFpA58,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-23T16:36:38.436Z""}"
nK7rmuTjPHEdReZ9p,7,feedback,Feedback,2021-07-23T16:36:44Z,5,JEhy9zAYFtCGFpA58,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-23T16:36:43.941Z""}"
CvpKN3gHe4pcwS37o,8,selection,Selection,2021-07-23T16:36:49Z,180,HDamn7mKpJuzQEGR4,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-23T16:36:49.444Z""}"
g4WqSW8RomECRk8P5,9,feedback,Feedback,2021-07-23T16:36:53Z,5,HDamn7mKpJuzQEGR4,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-23T16:36:52.910Z""}"
Trx6nG3RepWmCnuuL,10,selection,Selection,2021-07-23T16:36:58Z,180,Q8cPA9qwJS4tdCzDg,YmfiWLZCjuweB8ubM,2021-07-23T16:35:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-23T16:36:58.472Z""}"
