_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
oNmKXjumwfRtoo48k,0,selection,Selection,2021-07-19T18:08:14Z,180,uZ4KhG8JweH9Nv8Sf,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:08:14.536Z""}"
CjBFryiHTd3GPAp5q,1,feedback,Feedback,2021-07-19T18:08:57Z,5,uZ4KhG8JweH9Nv8Sf,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:08:57.190Z""}"
NG7woDmPkezpMMKwB,2,selection,Selection,2021-07-19T18:09:03Z,180,sHgip7AmTgXmk5MTj,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:09:03.389Z""}"
TZby4opTGYW2uxbAp,3,feedback,Feedback,2021-07-19T18:09:36Z,5,sHgip7AmTgXmk5MTj,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:09:36.716Z""}"
6u9Yn7LFYsHXdjpAQ,4,selection,Selection,2021-07-19T18:09:42Z,180,5T2LZr4rmxKBsMv6S,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:09:42.473Z""}"
yAje8ToMmBHJEecv4,5,feedback,Feedback,2021-07-19T18:09:59Z,5,5T2LZr4rmxKBsMv6S,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:09:59.718Z""}"
qfGbqM5BhmnkYQNGM,6,selection,Selection,2021-07-19T18:10:05Z,180,u4Bh7dwq6MtqCrPbA,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:10:05.477Z""}"
Pq5nhF956huiDywvC,7,feedback,Feedback,2021-07-19T18:10:15Z,5,u4Bh7dwq6MtqCrPbA,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:10:15.572Z""}"
SmmxaSsB7cP7uh4bA,8,selection,Selection,2021-07-19T18:10:21Z,180,tGLScBimxiSZXivdx,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:10:21.589Z""}"
ub4FtoudtWxWyzS2P,9,feedback,Feedback,2021-07-19T18:10:31Z,5,tGLScBimxiSZXivdx,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:10:31.654Z""}"
tSKk46qA3dGo2y9Gy,10,selection,Selection,2021-07-19T18:10:37Z,180,sfd8aMEMXdhJJX5yL,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:10:37.444Z""}"
KnKMyGnfF3SGgRuee,11,feedback,Feedback,2021-07-19T18:10:47Z,5,sfd8aMEMXdhJJX5yL,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:10:47.470Z""}"
N44QXEe4HusLFede6,12,selection,Selection,2021-07-19T18:10:53Z,180,jYj3mkvz6qtKvGDPu,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:10:53.453Z""}"
FgnbXYWeevsBTWi7H,13,feedback,Feedback,2021-07-19T18:11:05Z,5,jYj3mkvz6qtKvGDPu,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:11:05.049Z""}"
njjdAHL6P5tFiv6BE,14,selection,Selection,2021-07-19T18:11:10Z,180,pGtdD6eMiR6yYhcm5,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:11:10.466Z""}"
TRqFJ8afJWG2Enn4h,15,feedback,Feedback,2021-07-19T18:11:17Z,5,pGtdD6eMiR6yYhcm5,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:11:17.219Z""}"
GXmRvxxdZRGvAbuis,16,selection,Selection,2021-07-19T18:11:23Z,180,aYAWsJf6MSZ973pJ7,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:11:23.461Z""}"
kQJkANv9nuLcetBo7,17,feedback,Feedback,2021-07-19T18:11:30Z,5,aYAWsJf6MSZ973pJ7,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:11:30.604Z""}"
WzAmhLCZNyoq7Gwy3,18,selection,Selection,2021-07-19T18:11:36Z,180,PWajw9nXxzcGSfZKt,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:11:36.494Z""}"
ZMqMzXCXariRfJKkw,19,feedback,Feedback,2021-07-19T18:11:41Z,5,PWajw9nXxzcGSfZKt,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:11:41.560Z""}"
bZ5odo8XrhaSxocZq,20,selection,Selection,2021-07-19T18:11:47Z,180,jTbw9qdrrQWZCqfBu,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:11:47.481Z""}"
GyhgQu6BTTALwMQED,21,feedback,Feedback,2021-07-19T18:11:51Z,5,jTbw9qdrrQWZCqfBu,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-07-19T18:11:51.365Z""}"
5X8gNDnEB2m7EhyLc,22,selection,Selection,2021-07-19T18:11:57Z,180,aKaM3RdsnfuEqx63L,woWsWsG64iWMYwDus,2021-07-19T18:08:13Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-07-19T18:11:57.485Z""}"
