roundID,index,gameId,createdAt,repNum,blockNum,trialNum,numPlayers,text,playerId,type,time,submitted
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,me too,ab6Htv2wyBH9h4u9G,message,1629400238.925,FALSE
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,Mine is the circular one that looks like is has lots of little hairs coming off it,uxoyB5wDdjQuWKiq3,message,1629400241.458,FALSE
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,ok laju you pick that,ab6Htv2wyBH9h4u9G,message,1629400251.728,FALSE
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400251.841,FALSE
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,okay - Minu I'll take the one you don't take,6tfvgNd3nKd8e8LPT,message,1629400258.316,FALSE
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,ok i'll take the mostly green one,ab6Htv2wyBH9h4u9G,message,1629400267.712,FALSE
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400268.991,FALSE
5sRLrMDBM39Xe4u8Y,3,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,0,3,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400271.997,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,The same one I picked last time is the best one for me,uxoyB5wDdjQuWKiq3,message,1629400288.911,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,me too again,ab6Htv2wyBH9h4u9G,message,1629400301.975,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,My best is the purple leaves and little white flowers,6tfvgNd3nKd8e8LPT,message,1629400303.416,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,my others are very low,ab6Htv2wyBH9h4u9G,message,1629400308.078,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,oh are they all the same this time,ab6Htv2wyBH9h4u9G,message,1629400315.492,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,could we pick one without the bar above,ab6Htv2wyBH9h4u9G,message,1629400326.176,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,i might pick the circle fluffy one,ab6Htv2wyBH9h4u9G,message,1629400335.745,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,"yeah, I could take the tube?",6tfvgNd3nKd8e8LPT,message,1629400335.84,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,ok,ab6Htv2wyBH9h4u9G,message,1629400338.533,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400340.222,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400340.496,FALSE
Sz7yhFc62WQrTxiZF,4,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,0,4,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400344.384,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,my best is the same again,ab6Htv2wyBH9h4u9G,message,1629400360.362,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,small white flowers in the middle,ab6Htv2wyBH9h4u9G,message,1629400364.914,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,My best is the two flowers beside each other,6tfvgNd3nKd8e8LPT,message,1629400368.58,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,that's my second best one,ab6Htv2wyBH9h4u9G,message,1629400379.024,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,Mine is the circular one again,uxoyB5wDdjQuWKiq3,message,1629400377.439,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,ok cool,ab6Htv2wyBH9h4u9G,message,1629400383.752,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400385.14,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400387.211,FALSE
PrrwyzTu4kCZtpdoy,5,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,0,5,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400385.057,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,my best is round fluffy,6tfvgNd3nKd8e8LPT,message,1629400403.161,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,mine is mostly green,ab6Htv2wyBH9h4u9G,message,1629400413.444,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,but the one that's not start shaped,ab6Htv2wyBH9h4u9G,message,1629400425.587,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,star*,ab6Htv2wyBH9h4u9G,message,1629400428.401,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,hard to describe,ab6Htv2wyBH9h4u9G,message,1629400431.941,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,sprouting flower,6tfvgNd3nKd8e8LPT,message,1629400440.92,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,it's central to the image,ab6Htv2wyBH9h4u9G,message,1629400441.484,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,yeah!,6tfvgNd3nKd8e8LPT,message,1629400445.938,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,I think that's my best one too,uxoyB5wDdjQuWKiq3,message,1629400444.943,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,laju?,6tfvgNd3nKd8e8LPT,message,1629400448.776,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,ah ok,ab6Htv2wyBH9h4u9G,message,1629400454.559,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,i can pick one without a bar,ab6Htv2wyBH9h4u9G,message,1629400459.449,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,you pick that one,ab6Htv2wyBH9h4u9G,message,1629400462.201,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400463.434,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400464.788,FALSE
2mtumzGBg5Fcrh5cG,6,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,1,6,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400462.233,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,my best is the new circle one,6tfvgNd3nKd8e8LPT,message,1629400480.487,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,me too,ab6Htv2wyBH9h4u9G,message,1629400487.451,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,not the fluffy one,ab6Htv2wyBH9h4u9G,message,1629400490.612,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,I can pick fluffy and you can pick circle?,6tfvgNd3nKd8e8LPT,message,1629400498.035,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,mine is either the fluffy one or the one with white flowers,uxoyB5wDdjQuWKiq3,message,1629400495.614,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,"Minu circle, me fluffy and Laju white flowers?",6tfvgNd3nKd8e8LPT,message,1629400519.723,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,"ok repi do fluffy, laju d",ab6Htv2wyBH9h4u9G,message,1629400522.696,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,yes haha,ab6Htv2wyBH9h4u9G,message,1629400525.269,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,ok,uxoyB5wDdjQuWKiq3,message,1629400525.758,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400529.421,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400530.95,FALSE
kKd8vXQNSyrnYPrTQ,7,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,1,7,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400529.05,FALSE
TcamnDsLqLyr7kN7t,8,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,2,1,8,3,my best is the central one with lots of green background,ab6Htv2wyBH9h4u9G,message,1629400555.398,FALSE
TcamnDsLqLyr7kN7t,8,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,2,1,8,3,my best is purple flames with red bottoms,6tfvgNd3nKd8e8LPT,message,1629400557.996,FALSE
TcamnDsLqLyr7kN7t,8,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,2,1,8,3,Mine is the side shot with a green background,uxoyB5wDdjQuWKiq3,message,1629400585.504,FALSE
TcamnDsLqLyr7kN7t,8,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,2,1,8,3,okay cool,ab6Htv2wyBH9h4u9G,message,1629400594.151,FALSE
TcamnDsLqLyr7kN7t,8,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,2,1,8,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400595.455,FALSE
TcamnDsLqLyr7kN7t,8,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,2,1,8,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400596.632,FALSE
TcamnDsLqLyr7kN7t,8,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,2,1,8,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400594.097,FALSE
Y9oMZjyPKfzYs6D4B,9,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,1,9,3,my best is little white flowers,6tfvgNd3nKd8e8LPT,message,1629400613.39,FALSE
Y9oMZjyPKfzYs6D4B,9,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,1,9,3,mine is the circle one,ab6Htv2wyBH9h4u9G,message,1629400615.903,FALSE
Y9oMZjyPKfzYs6D4B,9,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,1,9,3,Mine is the tower looking one,uxoyB5wDdjQuWKiq3,message,1629400622.294,FALSE
Y9oMZjyPKfzYs6D4B,9,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,1,9,3,cool,ab6Htv2wyBH9h4u9G,message,1629400628.43,FALSE
Y9oMZjyPKfzYs6D4B,9,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,1,9,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400628.199,FALSE
Y9oMZjyPKfzYs6D4B,9,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,1,9,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400626.424,FALSE
Y9oMZjyPKfzYs6D4B,9,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,3,1,9,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400629.856,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,my best is the three in a row,6tfvgNd3nKd8e8LPT,message,1629400645.386,FALSE
