_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.name,data.avatar,data.nameColor,data.bonus,data.clicked,data.timeClick,data.imageOrder,data.scoreIncrement,data.clickLength,data.rawScore,data.exitTimeoutId,data.exited
SftTKNErovPZTZSsh,,,,,,2021-06-30T16:59:24Z,gameFull,,,,2021-06-30T16:58:46Z,,,,,,,,,,,,
nFqTBtKEKpFBGNMXC,,2021-06-30T17:10:08Z,2021-06-30T17:10:08Z,1,ExitSurvey,2021-06-30T17:44:36Z,finished,,,,2021-06-30T17:02:24Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.800000000000001,yellow_1,15015,"yellow_1,yellow_3,yellow_11,yellow_10,yellow_12,yellow_6",0.099,3,33,,
DP6g2ZQPajwv9TXJ7,,2021-06-30T17:10:44Z,2021-06-30T17:10:44Z,1,ExitSurvey,2021-06-30T17:49:39Z,finished,,,,2021-06-30T17:02:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.815000000000001,yellow_2,12448,"yellow_11,yellow_8,yellow_10,yellow_3,yellow_2,yellow_1",0.10799999999999998,3,36,,
Cm5auRoPbDGaDN5QP,,2021-06-30T17:06:53Z,2021-06-30T17:06:53Z,1,ExitSurvey,2021-06-30T17:44:36Z,finished,,,,2021-06-30T17:03:02Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.710000000000002,yellow_1,20030,"yellow_6,yellow_11,yellow_12,yellow_3,yellow_1,yellow_10",0.099,3,33,,
BiKzWfhjXPp2RcaMv,,2021-06-30T17:08:03Z,2021-06-30T17:08:03Z,1,ExitSurvey,2021-06-30T17:44:36Z,finished,,,,2021-06-30T17:03:15Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.800000000000001,yellow_1,20309,"yellow_11,yellow_12,yellow_1,yellow_3,yellow_6,yellow_10",0.099,3,33,,
kSEJFwmMYWRn3uDHA,,2021-06-30T17:11:04Z,2021-06-30T17:11:04Z,1,ExitSurvey,2021-06-30T17:49:39Z,finished,,,,2021-06-30T17:03:23Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.815000000000001,yellow_2,31259,"yellow_2,yellow_3,yellow_10,yellow_8,yellow_1,yellow_11",0.10799999999999998,3,36,,
d8werCbpR65GLFEJP,,2021-06-30T17:21:18Z,2021-06-30T17:21:18Z,1,ExitSurvey,2021-06-30T17:56:33Z,finished,,,,2021-06-30T17:03:44Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.611000000000001,purple_10,41359,"purple_8,purple_6,purple_5,purple_10,purple_4,purple_2",0.10799999999999998,3,36,,
4WPuaCAupZXaSurmk,,2021-06-30T17:13:30Z,2021-06-30T17:13:30Z,1,ExitSurvey,2021-06-30T17:58:53Z,finished,,,,2021-06-30T17:04:43Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.230000000000001,red_9,14429,"red_9,red_5,red_8,red_3,red_1,red_11",0.09,3,30,,
gQtk8pn6boLtSeb2L,,2021-06-30T17:53:53Z,2021-06-30T17:53:53Z,1,,2021-06-30T17:55:19Z,cancelled,adminCancelled,,,2021-06-30T17:06:26Z,,,,,,,,,,,,
j4u7Sj62o9yvKuQRi,,2021-06-30T17:49:19Z,2021-06-30T17:49:19Z,1,,2021-06-30T17:55:19Z,gameFull,,,,2021-06-30T17:06:55Z,,,,,,,,,,,,
cGkicrKFWEqqHBJTT,,,,,,2021-06-30T17:55:19Z,gameFull,,,,2021-06-30T17:07:17Z,,,,,,,,,,,,
4FwqwuBg8THopjzYt,,2021-06-30T17:16:44Z,2021-06-30T17:16:44Z,1,ExitSurvey,2021-06-30T17:58:53Z,finished,,,,2021-06-30T17:08:12Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.311000000000001,red_9,10821,"red_11,red_1,red_8,red_3,red_5,red_9",0.09,3,30,,
TTX3BhByCsjDdKQo6,,2021-06-30T17:15:35Z,2021-06-30T17:15:35Z,1,ExitSurvey,2021-06-30T17:58:53Z,finished,,,,2021-06-30T17:08:58Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.095000000000001,red_9,10569,"red_3,red_11,red_9,red_1,red_8,red_5",0.09,3,30,,
nMzWar2T9QiwnZuhh,,2021-06-30T17:12:49Z,2021-06-30T17:12:49Z,1,ExitSurvey,2021-06-30T17:49:39Z,finished,,,,2021-06-30T17:09:41Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.815000000000001,yellow_2,20350,"yellow_2,yellow_8,yellow_11,yellow_10,yellow_3,yellow_1",0.10799999999999998,3,36,,
Tzjy5uRGtmccXQEeM,,2021-06-30T17:19:17Z,2021-06-30T17:19:17Z,1,ExitSurvey,2021-06-30T17:56:33Z,finished,,,,2021-06-30T17:10:32Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.587000000000001,purple_10,-43977,"purple_10,purple_2,purple_8,purple_6,purple_5,purple_4",0.10799999999999998,3,36,,
yXKwWWj2Euz4Bp7Ak,,2021-06-30T17:24:35Z,2021-06-30T17:24:35Z,1,ExitSurvey,2021-06-30T18:12:16Z,finished,,,,2021-06-30T17:15:51Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.119000000000001,red_12,2681,"red_6,red_8,red_4,red_12,red_7,red_1",0.10799999999999998,3,36,,
zRL7hYXxLcaoujEz7,,2021-06-30T17:19:19Z,2021-06-30T17:19:19Z,1,ExitSurvey,2021-06-30T17:56:33Z,finished,,,,2021-06-30T17:16:01Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.671,purple_10,76107,"purple_6,purple_5,purple_10,purple_8,purple_2,purple_4",0.10799999999999998,3,36,,
FDE9gAmRjJRkPkPwo,,2021-06-30T17:47:31Z,2021-06-30T17:47:31Z,1,ExitSurvey,2021-06-30T18:12:16Z,finished,,,,2021-06-30T17:31:53Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.155000000000001,red_12,12283,"red_1,red_12,red_4,red_6,red_7,red_8",0.10799999999999998,3,36,,
qG2BmuCtmxTekrzeK,,2021-06-30T17:38:21Z,2021-06-30T17:38:21Z,1,ExitSurvey,2021-06-30T18:12:16Z,finished,,,,2021-06-30T17:32:32Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.038000000000001,red_12,15517,"red_7,red_6,red_4,red_8,red_1,red_12",0.10799999999999998,3,36,,
mfFJ8jLQp5mehQuoi,,2021-06-30T17:49:59Z,2021-06-30T17:49:59Z,1,,2021-06-30T17:55:19Z,gameFull,,,,2021-06-30T17:43:00Z,,,,,,,,,,,,
z4RmAnZRJ5LcWJmwM,,,,,,2021-06-30T18:40:53Z,cancelled,adminCancelled,,,2021-06-30T18:40:29Z,,,,,,,,,,,,
6fogty8muQfPkADs7,,2021-06-30T18:47:42Z,2021-06-30T18:47:42Z,1,ExitSurvey,2021-06-30T18:57:45Z,finished,,,,2021-06-30T18:42:46Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.480368766666667,white_3,1333,"white_4,white_5,white_11,white_3,white_6,white_8",0.070001,1,10,,
AkzTT9TRm9MftEi5K,,2021-06-30T18:49:20Z,2021-06-30T18:49:20Z,1,ExitSurvey,2021-06-30T18:58:52Z,finished,,,,2021-06-30T18:43:10Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.594703733333334,yellow_6,2123,"yellow_7,yellow_2,yellow_6,yellow_9,yellow_1,yellow_4",0.04900070000000001,1,7,,
fhXwimxwgPBpXxDqS,,,,,,2021-06-30T19:22:40Z,gameFull,,,,2021-06-30T18:43:16Z,,,,,,,,,,,,
byCZaG79TGh4nvFWQ,,2021-06-30T18:53:21Z,2021-06-30T18:53:21Z,1,ExitSurvey,2021-06-30T19:01:56Z,finished,,,,2021-06-30T18:43:17Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.0288623166666664,yellow_12,3184,"yellow_12,yellow_6,yellow_9,yellow_5,yellow_2,yellow_11",0.021000300000000003,1,3,,
m8EHFyheutMHD9LCz,,2021-06-30T18:50:39Z,2021-06-30T18:50:39Z,1,ExitSurvey,2021-06-30T18:58:52Z,finished,,,,2021-06-30T18:43:18Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.069696233333333,yellow_1,2016,"yellow_2,yellow_4,yellow_6,yellow_7,yellow_1,yellow_9",0.0280004,1,4,,
K4svNxtghbtgQLx5e,,2021-06-30T18:49:52Z,2021-06-30T18:49:52Z,1,ExitSurvey,2021-06-30T18:58:52Z,finished,,,,2021-06-30T18:43:26Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.3987009333333336,yellow_7,4322,"yellow_2,yellow_4,yellow_7,yellow_9,yellow_6,yellow_1",0.0630009,1,9,,
HqcHvfGG7FwjFpki5,,,,,,2021-06-30T19:22:40Z,gameFull,,,,2021-06-30T18:43:29Z,,,,,,,,,,,,
95mh2hDPt7oytKqRx,,2021-06-30T18:56:04Z,2021-06-30T18:56:04Z,1,ExitSurvey,2021-06-30T19:20:39Z,finished,,,,2021-06-30T18:43:36Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.5655366500000003,purple_11,73392,"purple_10,purple_4,purple_7,purple_11,purple_1,purple_3",0.0630009,1,9,,
L2JmrnizwoXJFL5jK,,2021-06-30T18:57:37Z,2021-06-30T18:57:37Z,1,ExitSurvey,2021-06-30T20:25:33Z,finished,,,,2021-06-30T18:43:44Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.2760468,white_3,17575,"white_3,white_12,white_5,white_6,white_8,white_1",0.0280004,2,4,,
RgjiAEG6bTZAP5H7y,,2021-06-30T18:52:52Z,2021-06-30T18:52:52Z,1,ExitSurvey,2021-06-30T19:01:56Z,finished,,,,2021-06-30T18:44:08Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.0848631166666665,yellow_9,2893,"yellow_9,yellow_6,yellow_2,yellow_12,yellow_11,yellow_5",0.024500350000000004,2,3.5,,
anaeCEcgLsmHiEaEb,,2021-06-30T18:48:35Z,2021-06-30T18:48:35Z,1,ExitSurvey,2021-06-30T18:57:45Z,finished,,,,2021-06-30T18:44:21Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.2458654166666676,white_11,4985,"white_3,white_5,white_6,white_4,white_11,white_8",0.03850055,2,5.5,,
qT2TPjcJfgEpR8u8m,,2021-06-30T18:47:38Z,2021-06-30T18:47:38Z,1,ExitSurvey,2021-06-30T18:57:45Z,finished,,,,2021-06-30T18:44:34Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.0918632166666677,white_11,2284,"white_3,white_5,white_8,white_4,white_11,white_6",0.03850055,2,5.5,,
fn5GQ7x854pc5ayQ4,,2021-06-30T19:05:47Z,2021-06-30T19:05:47Z,1,ExitSurvey,2021-06-30T20:25:33Z,finished,,,,2021-06-30T18:45:55Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.92954185,white_3,35096,"white_12,white_3,white_6,white_5,white_8,white_1",0.0280004,2,4,,
