_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
xPm6cce7PyMMuTgPz,0,selection,Selection,2021-04-07T01:16:09Z,180,i9zkpGrnHrdinkWpP,RZENQ3N7EvFoXG77d,2021-04-07T01:16:08Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:16:09.349Z""}"
mw4e8uoG52bfXeyJL,1,feedback,Feedback,2021-04-07T01:16:26Z,5,i9zkpGrnHrdinkWpP,RZENQ3N7EvFoXG77d,2021-04-07T01:16:08Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:16:26.066Z""}"
qizdMFqiirbJ73tQy,2,selection,Selection,2021-04-07T01:16:31Z,180,CYksapqy8RZmt4Npr,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:16:31.701Z""}"
464LJX6A2u8gw9Szt,3,feedback,Feedback,2021-04-07T01:16:38Z,5,CYksapqy8RZmt4Npr,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:16:38.186Z""}"
GuYxG7HNCAXQrtFEA,4,selection,Selection,2021-04-07T01:16:43Z,180,hefWY76PkLSaBRSEE,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:16:43.706Z""}"
3KAv2Law7SwipC26M,5,feedback,Feedback,2021-04-07T01:19:45Z,5,hefWY76PkLSaBRSEE,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:19:44.782Z""}"
5WZQ7cBHhsDaCEvpy,6,selection,Selection,2021-04-07T01:19:51Z,180,WPcdaPqusEv4MYgfi,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:19:50.792Z""}"
Mt74RoMNkxLM3fg7q,7,feedback,Feedback,2021-04-07T01:22:52Z,5,WPcdaPqusEv4MYgfi,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:22:51.851Z""}"
Yrc4SKnzh4iTyw7hj,8,selection,Selection,2021-04-07T01:22:58Z,180,bMu4qmnuEGWqhpSaQ,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:22:57.870Z""}"
sqRqvXr4ZjtiSpoe2,9,feedback,Feedback,2021-04-07T01:25:59Z,5,bMu4qmnuEGWqhpSaQ,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:25:58.942Z""}"
YaBXfAqxbYneqGaox,10,selection,Selection,2021-04-07T01:26:05Z,180,ssjdsQ7NgaLmyAJpc,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:26:04.947Z""}"
wSiKjkLF6Lz86L6dT,11,feedback,Feedback,2021-04-07T01:29:06Z,5,ssjdsQ7NgaLmyAJpc,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:29:06.024Z""}"
SqSiDs5iTurYoLcKi,12,selection,Selection,2021-04-07T01:29:12Z,180,hqfq42uvFqpDrqJX5,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:29:12.037Z""}"
M67axzfoQPSeYHbAo,13,feedback,Feedback,2021-04-07T01:32:13Z,5,hqfq42uvFqpDrqJX5,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:32:13.111Z""}"
9THG3QNzvLiCDBSQB,14,selection,Selection,2021-04-07T01:32:19Z,180,rRsTeqcQEhcpQqeBj,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:32:19.120Z""}"
m2FwfWKfDFuubC7b5,15,feedback,Feedback,2021-04-07T01:35:20Z,5,rRsTeqcQEhcpQqeBj,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:35:20.193Z""}"
sMT6F9b8ebSaQEuRR,16,selection,Selection,2021-04-07T01:35:26Z,180,JcibHP5dB7udnEdgh,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:35:26.200Z""}"
7naJcQdttCLQRNtju,17,feedback,Feedback,2021-04-07T01:38:27Z,5,JcibHP5dB7udnEdgh,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:38:27.290Z""}"
fwP2oqWwhTWBL2LpW,18,selection,Selection,2021-04-07T01:38:33Z,180,SoLhwHozwZoYkQqhr,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:38:33.298Z""}"
f8xDXPJGKE7Z7Cmea,19,feedback,Feedback,2021-04-07T01:41:34Z,5,SoLhwHozwZoYkQqhr,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:41:34.422Z""}"
zYcRP7o3M8SG7rMnj,20,selection,Selection,2021-04-07T01:41:40Z,180,GberwmKr3kHyBhbbp,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:41:40.400Z""}"
qFdxqEGoKkv8rbLG2,21,feedback,Feedback,2021-04-07T01:44:41Z,5,GberwmKr3kHyBhbbp,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:44:41.486Z""}"
LRcz8635u5bamPGhN,22,selection,Selection,2021-04-07T01:44:47Z,180,CPkuncKYrbnwrJEmp,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:44:47.498Z""}"
35BZdwh2oYPuhHFGN,23,feedback,Feedback,2021-04-07T01:47:48Z,5,CPkuncKYrbnwrJEmp,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:47:48.590Z""}"
ZT3QTwKnawRdQBzFG,24,selection,Selection,2021-04-07T01:47:54Z,180,srRA2AqJ4Zkjeb87s,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:47:54.601Z""}"
7u7mz89Z8xcb47H62,25,feedback,Feedback,2021-04-07T01:50:55Z,5,srRA2AqJ4Zkjeb87s,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:50:55.693Z""}"
muXiKhDB59hak3KRf,26,selection,Selection,2021-04-07T01:51:01Z,180,Ha4uqBfHTzo58jtn2,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:51:01.703Z""}"
KPy99tGzHCPDN5te2,27,feedback,Feedback,2021-04-07T01:54:03Z,5,Ha4uqBfHTzo58jtn2,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:54:02.802Z""}"
obzFNhTe5Dew52Rnv,28,selection,Selection,2021-04-07T01:54:09Z,180,cwSogWbbpWSjuhAqe,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:54:08.814Z""}"
E5G5iDCLwasJTNbeX,29,feedback,Feedback,2021-04-07T01:57:10Z,5,cwSogWbbpWSjuhAqe,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T01:57:09.894Z""}"
JXgg9D7Q688rRurLN,30,selection,Selection,2021-04-07T01:57:16Z,180,RF5nQEpJxh4XmjRKu,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T01:57:15.904Z""}"
Lai8XNpguGcLz3T5G,31,feedback,Feedback,2021-04-07T02:00:17Z,5,RF5nQEpJxh4XmjRKu,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:00:16.965Z""}"
ZzEWyCXLYRL5hcQ24,32,selection,Selection,2021-04-07T02:00:23Z,180,nD8XhXRGXejX4C9r7,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:00:22.965Z""}"
Hemd9hEu7Ri439Rt8,33,feedback,Feedback,2021-04-07T02:03:24Z,5,nD8XhXRGXejX4C9r7,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:03:24.036Z""}"
zEqrTaGR8obmghnAJ,34,selection,Selection,2021-04-07T02:03:30Z,180,zFfpbdgAja6YKtChp,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:03:30.042Z""}"
XZGSx3ytXBdrQJq7k,35,feedback,Feedback,2021-04-07T02:06:31Z,5,zFfpbdgAja6YKtChp,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:06:31.135Z""}"
JuagnnEHGB9w8obiF,36,selection,Selection,2021-04-07T02:06:37Z,180,YdqzKhXNgxKnBNxwi,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:06:37.139Z""}"
XLoMGFzQYFkrWJiZY,37,feedback,Feedback,2021-04-07T02:09:38Z,5,YdqzKhXNgxKnBNxwi,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:09:38.201Z""}"
cZzS23HLuxAMbm2M9,38,selection,Selection,2021-04-07T02:09:44Z,180,KKt8AWXfnN2BKi6bT,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:09:44.211Z""}"
yjg84mue3tyWpdkeb,39,feedback,Feedback,2021-04-07T02:12:45Z,5,KKt8AWXfnN2BKi6bT,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:12:45.279Z""}"
eZgY6uD3hqF53Zp9f,40,selection,Selection,2021-04-07T02:12:51Z,180,mnSffPpAHb2Gqotxc,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:12:51.292Z""}"
GHp3F6LLqviqQCB9h,41,feedback,Feedback,2021-04-07T02:15:52Z,5,mnSffPpAHb2Gqotxc,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:15:52.375Z""}"
uZKxfGJGzzRKiuixR,42,selection,Selection,2021-04-07T02:15:58Z,180,LrTiJqvQrKvAZ4ZC2,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:15:58.384Z""}"
DtEMNMZMKbxrtnib6,43,feedback,Feedback,2021-04-07T02:18:59Z,5,LrTiJqvQrKvAZ4ZC2,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:18:59.459Z""}"
ZsCLBvinSMccb9XD7,44,selection,Selection,2021-04-07T02:19:05Z,180,pGJYDDSJhMpZ4Yz4L,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:19:05.469Z""}"
SqSmL4vPBrBDugYqT,45,feedback,Feedback,2021-04-07T02:22:06Z,5,pGJYDDSJhMpZ4Yz4L,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:22:06.544Z""}"
uKWkRwHpp3oNkqMNH,46,selection,Selection,2021-04-07T02:22:12Z,180,hPJBnwEiFNhCLFdpQ,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:22:12.559Z""}"
CjgStu8HTajtkWFkn,47,feedback,Feedback,2021-04-07T02:25:13Z,5,hPJBnwEiFNhCLFdpQ,RZENQ3N7EvFoXG77d,2021-04-07T01:16:09Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-04-07T02:25:13.629Z""}"
rx6wD4E6aXkxEjppy,0,selection,Selection,2021-04-07T02:49:13Z,180,dnT4i23LsW8aAQTXP,zZAkmi6Znk4hGQybq,2021-04-07T02:49:12Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-04-07T02:49:13.318Z""}"
