_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_P5RE77g8pm2dtqawA_response,data.player_P5RE77g8pm2dtqawA_time,data.player_P5RE77g8pm2dtqawA_utility,data.player_YEiw6MqCWovNFp4Bq_response,data.player_YEiw6MqCWovNFp4Bq_time,data.player_YEiw6MqCWovNFp4Bq_utility,data.player_pC3zCwiFyCFD6siWo_response,data.player_pC3zCwiFyCFD6siWo_time,data.player_pC3zCwiFyCFD6siWo_utility,data.player_bTQTvtfRHrBMramdR_response,data.player_bTQTvtfRHrBMramdR_time,data.player_bTQTvtfRHrBMramdR_utility,data.player_oTkbdCgvWKvaCqQb7_response,data.player_oTkbdCgvWKvaCqQb7_time,data.player_oTkbdCgvWKvaCqQb7_utility,data.player_uc4ByKKGRrb7R7ARW_response,data.player_uc4ByKKGRrb7R7ARW_time,data.player_uc4ByKKGRrb7R7ARW_utility,data.player_HeXYRpJ7znQZ6BP6v_response,data.player_HeXYRpJ7znQZ6BP6v_time,data.player_HeXYRpJ7znQZ6BP6v_utility,data.player_kdsKqKyWdXwmeE6WR_response,data.player_kdsKqKyWdXwmeE6WR_time,data.player_kdsKqKyWdXwmeE6WR_utility,data.player_qGZ6HcXYeYgshiPmH_response,data.player_qGZ6HcXYeYgshiPmH_time,data.player_qGZ6HcXYeYgshiPmH_utility,data.player_8tuNKShzayef5Ysjb_response,data.player_8tuNKShzayef5Ysjb_time,data.player_8tuNKShzayef5Ysjb_utility,data.player_9EbggWY5eJWruGqJG_response,data.player_9EbggWY5eJWruGqJG_time,data.player_9EbggWY5eJWruGqJG_utility,data.player_tCeuNLPHtpWrzutp9_response,data.player_tCeuNLPHtpWrzutp9_time,data.player_tCeuNLPHtpWrzutp9_utility,data.player_W5Rugu8ZJ3ezTAgvy_response,data.player_W5Rugu8ZJ3ezTAgvy_time,data.player_W5Rugu8ZJ3ezTAgvy_utility,data.player_dGZRCmnE7qCJsuwYP_response,data.player_dGZRCmnE7qCJsuwYP_time,data.player_dGZRCmnE7qCJsuwYP_utility,data.player_rSdBjHwfmWwz3Zwxq_response,data.player_rSdBjHwfmWwz3Zwxq_time,data.player_rSdBjHwfmWwz3Zwxq_utility,data.player_PaLwLpZj4Zvfsn7gN_response,data.player_PaLwLpZj4Zvfsn7gN_time,data.player_PaLwLpZj4Zvfsn7gN_utility,data.player_SKWQPkZ2HtvFefYTK_response,data.player_SKWQPkZ2HtvFefYTK_time,data.player_SKWQPkZ2HtvFefYTK_utility,data.player_pjA4f6As8cAmCxWap_response,data.player_pjA4f6As8cAmCxWap_time,data.player_pjA4f6As8cAmCxWap_utility,data.player_77bwzC5dryaJr5pmL_response,data.player_77bwzC5dryaJr5pmL_time,data.player_77bwzC5dryaJr5pmL_utility,data.player_CtYHeSzgGLySWPJ7M_response,data.player_CtYHeSzgGLySWPJ7M_time,data.player_CtYHeSzgGLySWPJ7M_utility,data.player_RdPK8e4LCw5LqZBMr_response,data.player_RdPK8e4LCw5LqZBMr_time,data.player_RdPK8e4LCw5LqZBMr_utility,data.player_BiKzWfhjXPp2RcaMv_response,data.player_BiKzWfhjXPp2RcaMv_time,data.player_BiKzWfhjXPp2RcaMv_utility,data.player_Cm5auRoPbDGaDN5QP_response,data.player_Cm5auRoPbDGaDN5QP_time,data.player_Cm5auRoPbDGaDN5QP_utility,data.player_nFqTBtKEKpFBGNMXC_response,data.player_nFqTBtKEKpFBGNMXC_time,data.player_nFqTBtKEKpFBGNMXC_utility,data.player_DP6g2ZQPajwv9TXJ7_response,data.player_DP6g2ZQPajwv9TXJ7_time,data.player_DP6g2ZQPajwv9TXJ7_utility,data.player_kSEJFwmMYWRn3uDHA_response,data.player_kSEJFwmMYWRn3uDHA_time,data.player_kSEJFwmMYWRn3uDHA_utility,data.player_nMzWar2T9QiwnZuhh_response,data.player_nMzWar2T9QiwnZuhh_time,data.player_nMzWar2T9QiwnZuhh_utility,data.player_4FwqwuBg8THopjzYt_response,data.player_4FwqwuBg8THopjzYt_time,data.player_4FwqwuBg8THopjzYt_utility,data.player_4WPuaCAupZXaSurmk_response,data.player_4WPuaCAupZXaSurmk_time,data.player_4WPuaCAupZXaSurmk_utility,data.player_TTX3BhByCsjDdKQo6_response,data.player_TTX3BhByCsjDdKQo6_time,data.player_TTX3BhByCsjDdKQo6_utility,data.player_Tzjy5uRGtmccXQEeM_response,data.player_Tzjy5uRGtmccXQEeM_time,data.player_Tzjy5uRGtmccXQEeM_utility,data.player_d8werCbpR65GLFEJP_response,data.player_d8werCbpR65GLFEJP_time,data.player_d8werCbpR65GLFEJP_utility,data.player_zRL7hYXxLcaoujEz7_response,data.player_zRL7hYXxLcaoujEz7_time,data.player_zRL7hYXxLcaoujEz7_utility,data.player_FDE9gAmRjJRkPkPwo_response,data.player_FDE9gAmRjJRkPkPwo_time,data.player_FDE9gAmRjJRkPkPwo_utility,data.player_qG2BmuCtmxTekrzeK_response,data.player_qG2BmuCtmxTekrzeK_time,data.player_qG2BmuCtmxTekrzeK_utility,data.player_yXKwWWj2Euz4Bp7Ak_response,data.player_yXKwWWj2Euz4Bp7Ak_time,data.player_yXKwWWj2Euz4Bp7Ak_utility,data.player_6fogty8muQfPkADs7_response,data.player_6fogty8muQfPkADs7_time,data.player_6fogty8muQfPkADs7_utility,data.player_anaeCEcgLsmHiEaEb_response,data.player_anaeCEcgLsmHiEaEb_time,data.player_anaeCEcgLsmHiEaEb_utility,data.player_qT2TPjcJfgEpR8u8m_response,data.player_qT2TPjcJfgEpR8u8m_time,data.player_qT2TPjcJfgEpR8u8m_utility,data.player_AkzTT9TRm9MftEi5K_response,data.player_AkzTT9TRm9MftEi5K_time,data.player_AkzTT9TRm9MftEi5K_utility,data.player_K4svNxtghbtgQLx5e_response,data.player_K4svNxtghbtgQLx5e_time,data.player_K4svNxtghbtgQLx5e_utility,data.player_m8EHFyheutMHD9LCz_response,data.player_m8EHFyheutMHD9LCz_time,data.player_m8EHFyheutMHD9LCz_utility,data.player_Mx5CDu4wiJwjqSwef_response,data.player_Mx5CDu4wiJwjqSwef_time,data.player_Mx5CDu4wiJwjqSwef_utility,data.player_RgjiAEG6bTZAP5H7y_response,data.player_RgjiAEG6bTZAP5H7y_time,data.player_RgjiAEG6bTZAP5H7y_utility,data.player_byCZaG79TGh4nvFWQ_response,data.player_byCZaG79TGh4nvFWQ_time,data.player_byCZaG79TGh4nvFWQ_utility,data.player_95mh2hDPt7oytKqRx_response,data.player_95mh2hDPt7oytKqRx_time,data.player_95mh2hDPt7oytKqRx_utility,data.player_rTh7fQWkwZLj8AxED_response,data.player_rTh7fQWkwZLj8AxED_time,data.player_rTh7fQWkwZLj8AxED_utility,data.player_wunozKBwkPNQs3jAo_response,data.player_wunozKBwkPNQs3jAo_time,data.player_wunozKBwkPNQs3jAo_utility,data.player_4ZqkfmgghfE697SuE_response,data.player_4ZqkfmgghfE697SuE_time,data.player_4ZqkfmgghfE697SuE_utility,data.player_L2JmrnizwoXJFL5jK_response,data.player_L2JmrnizwoXJFL5jK_time,data.player_L2JmrnizwoXJFL5jK_utility,data.player_fn5GQ7x854pc5ayQ4_response,data.player_fn5GQ7x854pc5ayQ4_time,data.player_fn5GQ7x854pc5ayQ4_utility,data.player_fTngLhpycH4yB2DSW_response,data.player_fTngLhpycH4yB2DSW_time,data.player_fTngLhpycH4yB2DSW_utility,data.player_iq2u7Tfpsxt5xo2B7_response,data.player_iq2u7Tfpsxt5xo2B7_time,data.player_iq2u7Tfpsxt5xo2B7_utility,data.player_qu8hPJzkgjhgHAkYg_response,data.player_qu8hPJzkgjhgHAkYg_time,data.player_qu8hPJzkgjhgHAkYg_utility,data.player_AxRQMSKqAYR4gbEih_response,data.player_AxRQMSKqAYR4gbEih_time,data.player_AxRQMSKqAYR4gbEih_utility,data.player_GSQwLHAzuxF3zDBcN_response,data.player_GSQwLHAzuxF3zDBcN_time,data.player_GSQwLHAzuxF3zDBcN_utility,data.player_XQp9nS5Sk4vqMW3SX_response,data.player_XQp9nS5Sk4vqMW3SX_time,data.player_XQp9nS5Sk4vqMW3SX_utility,data.player_KAbZbk7RzPhbqNy4v_response,data.player_KAbZbk7RzPhbqNy4v_time,data.player_KAbZbk7RzPhbqNy4v_utility,data.player_enH6susAmZyNPFwPA_response,data.player_enH6susAmZyNPFwPA_time,data.player_enH6susAmZyNPFwPA_utility,data.player_inFi5bbDy3pHF8Eik_response,data.player_inFi5bbDy3pHF8Eik_time,data.player_inFi5bbDy3pHF8Eik_utility,data.player_hXBALrkt3zA8EPSyn_response,data.player_hXBALrkt3zA8EPSyn_time,data.player_hXBALrkt3zA8EPSyn_utility,data.player_mxFSxWpvYBhRRrnd3_response,data.player_mxFSxWpvYBhRRrnd3_time,data.player_mxFSxWpvYBhRRrnd3_utility,data.player_smHTtZ5dWk7weCHA5_response,data.player_smHTtZ5dWk7weCHA5_time,data.player_smHTtZ5dWk7weCHA5_utility,data.player_CFJACepneDhP8kpSb_response,data.player_CFJACepneDhP8kpSb_time,data.player_CFJACepneDhP8kpSb_utility,data.player_F7qdCwYeTC4vjqbYk_response,data.player_F7qdCwYeTC4vjqbYk_time,data.player_F7qdCwYeTC4vjqbYk_utility,data.player_ZyG2muLfXAMZzdYFm_response,data.player_ZyG2muLfXAMZzdYFm_time,data.player_ZyG2muLfXAMZzdYFm_utility,data.player_3Xw8dWcvR883mjH7p_response,data.player_3Xw8dWcvR883mjH7p_time,data.player_3Xw8dWcvR883mjH7p_utility,data.player_XTfuydiWfWq3WJXHi_response,data.player_XTfuydiWfWq3WJXHi_time,data.player_XTfuydiWfWq3WJXHi_utility,data.player_dkhdBEpNuFx7g7yAA_response,data.player_dkhdBEpNuFx7g7yAA_time,data.player_dkhdBEpNuFx7g7yAA_utility,data.player_kSLXyQdCrH8DKPLW4_response,data.player_kSLXyQdCrH8DKPLW4_time,data.player_kSLXyQdCrH8DKPLW4_utility,data.player_kWX9HGdtQmavGY5Ey_response,data.player_kWX9HGdtQmavGY5Ey_time,data.player_kWX9HGdtQmavGY5Ey_utility,data.player_xEi5X6tdz6upKP6QE_response,data.player_xEi5X6tdz6upKP6QE_time,data.player_xEi5X6tdz6upKP6QE_utility,data.player_5yTb4TNSRhpaYXig7_response,data.player_5yTb4TNSRhpaYXig7_time,data.player_5yTb4TNSRhpaYXig7_utility,data.player_vjzuiMwSFZiW4WxwJ_response,data.player_vjzuiMwSFZiW4WxwJ_time,data.player_vjzuiMwSFZiW4WxwJ_utility,data.player_ypzknRaDS65Yuy4f8_response,data.player_ypzknRaDS65Yuy4f8_time,data.player_ypzknRaDS65Yuy4f8_utility,data.player_CbRcZej3pXjbp3bta_response,data.player_CbRcZej3pXjbp3bta_time,data.player_CbRcZej3pXjbp3bta_utility,data.player_DjZdAvQCpMc3qcGft_response,data.player_DjZdAvQCpMc3qcGft_time,data.player_DjZdAvQCpMc3qcGft_utility,data.player_n8LDfRNDwKQEfLP9x_response,data.player_n8LDfRNDwKQEfLP9x_time,data.player_n8LDfRNDwKQEfLP9x_utility,data.player_LhtoZGJ5iCnvxL9Eh_response,data.player_LhtoZGJ5iCnvxL9Eh_time,data.player_LhtoZGJ5iCnvxL9Eh_utility,data.player_XsRsWtNuZ3QDMXnox_response,data.player_XsRsWtNuZ3QDMXnox_time,data.player_XsRsWtNuZ3QDMXnox_utility,data.player_Z22yqjMGybwFPDbN8_response,data.player_Z22yqjMGybwFPDbN8_time,data.player_Z22yqjMGybwFPDbN8_utility
Dwm6cjw8EuP3Qq6jY,0,"co8hAgkkXmzZ3yndG,Qw4rE4GH376DiaGoS",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,"{""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""pC3zCwiFyCFD6siWo""},""yellow_3"":{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_6"":{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""pC3zCwiFyCFD6siWo""}}",0,0,0,3,"{""text"":null,""playerId"":""P5RE77g8pm2dtqawA"",""type"":""alert""},{""text"":null,""playerId"":""YEiw6MqCWovNFp4Bq"",""type"":""alert""},{""text"":null,""playerId"":""pC3zCwiFyCFD6siWo"",""type"":""alert""}",false,yellow_7,7347,9,yellow_12,16203,22,yellow_12,16596,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AvoNdR4wWgRQM7KxT,1,"FPYdFkhPqid2qXFib,AJb627mHegXwsjJdX",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,"{""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_3"":{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""pC3zCwiFyCFD6siWo""},""yellow_6"":{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_2"":{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""pC3zCwiFyCFD6siWo""}}",1,0,1,3,"{""text"":null,""playerId"":""P5RE77g8pm2dtqawA"",""type"":""alert""},{""text"":null,""playerId"":""pC3zCwiFyCFD6siWo"",""type"":""alert""},{""text"":null,""playerId"":""YEiw6MqCWovNFp4Bq"",""type"":""alert""}",false,yellow_3,3037,22,yellow_10,11572,10,yellow_3,3750,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fD9XAyQBGyun6GdqF,2,"QJkLHqw8L63idLcZR,Ec7Q556qTZHRWM7pn",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,"{""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""pC3zCwiFyCFD6siWo""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_5"":{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""pC3zCwiFyCFD6siWo""}}",2,0,2,3,"{""text"":null,""playerId"":""P5RE77g8pm2dtqawA"",""type"":""alert""},{""text"":null,""playerId"":""pC3zCwiFyCFD6siWo"",""type"":""alert""},{""text"":null,""playerId"":""YEiw6MqCWovNFp4Bq"",""type"":""alert""}",false,yellow_10,1780,20,yellow_1,2967,8,yellow_10,2476,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yi4gDGQDrdbcduZRY,3,"9k79KSKZ4gjEhq8ot,bGYDFLcjPhRYtehTE",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,"{""yellow_3"":{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_2"":{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""pC3zCwiFyCFD6siWo""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_9"":{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""pC3zCwiFyCFD6siWo""}}",3,0,3,3,"{""text"":null,""playerId"":""YEiw6MqCWovNFp4Bq"",""type"":""alert""},{""text"":null,""playerId"":""pC3zCwiFyCFD6siWo"",""type"":""alert""},{""text"":null,""playerId"":""P5RE77g8pm2dtqawA"",""type"":""alert""}",false,yellow_1,4773,20,yellow_1,2963,20,yellow_12,3683,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sxcNHiH3rDJ5JGscT,4,"YW8SrvEjDLHq3JmxD,eH2m77wWKEAf2oKzN",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,"{""yellow_11"":{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""pC3zCwiFyCFD6siWo""},""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_3"":{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""pC3zCwiFyCFD6siWo""}}",4,0,4,3,"{""text"":null,""playerId"":""P5RE77g8pm2dtqawA"",""type"":""alert""},{""text"":null,""playerId"":""pC3zCwiFyCFD6siWo"",""type"":""alert""},{""text"":null,""playerId"":""YEiw6MqCWovNFp4Bq"",""type"":""alert""}",false,yellow_1,1304,12,yellow_12,4045,10,yellow_8,2369,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68LAgY3CG79Mv3bhX,5,"KxEDBESBCvk7TnEW2,8BfkRHFYmaJsXvQHN",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,"{""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_8"":{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_3"":{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""pC3zCwiFyCFD6siWo""},""yellow_1"":{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_5"":{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_4"":{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""pC3zCwiFyCFD6siWo""}}",5,0,5,3,"{""text"":null,""playerId"":""pC3zCwiFyCFD6siWo"",""type"":""alert""},{""text"":null,""playerId"":""YEiw6MqCWovNFp4Bq"",""type"":""alert""},{""text"":null,""playerId"":""P5RE77g8pm2dtqawA"",""type"":""alert""}",false,yellow_8,4226,8,yellow_10,3412,22,yellow_10,2022,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bTWYfMT78ePWdJixp,6,"SZmu8nhcdEgd7abPh,pZ2XCYSspKQJcFb5Z",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,"{""yellow_11"":{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_10"":{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_2"":{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""pC3zCwiFyCFD6siWo""},""yellow_12"":{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""P5RE77g8pm2dtqawA""},""yellow_5"":{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""YEiw6MqCWovNFp4Bq""},""yellow_7"":{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""pC3zCwiFyCFD6siWo""}}",6,0,6,3,"{""text"":null,""playerId"":""pC3zCwiFyCFD6siWo"",""type"":""alert""},{""text"":null,""playerId"":""P5RE77g8pm2dtqawA"",""type"":""alert""},{""text"":null,""playerId"":""YEiw6MqCWovNFp4Bq"",""type"":""alert""}",false,yellow_10,1968,5,yellow_12,3018,9,yellow_5,2052,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
