_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_A5wDcqbHDfd2qH6jn_response,data.player_A5wDcqbHDfd2qH6jn_time,data.player_HmnoMqJaevZB3nnrp_response,data.player_HmnoMqJaevZB3nnrp_time,data.player_Ranoktc7EobeyQgzA_response,data.player_Ranoktc7EobeyQgzA_time
NZ8k7w55dfbPWjpyx,0,"yjpFTCJCKKtLmRTYe,DShHxwzkDpooQv9KT",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",0,0,0,3,"{""text"":""Hey guys"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Hi!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""hey team"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""lets get to it!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""So what flower is worth the most for everyone"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Mine is the pink ball looking one"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""kinda looks like a sea urchin"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""For me it is the purple one with the dark pink at the bottom"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""pink round with lots of 'spines'"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""i think thats the same for both of us!"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""how full would you say that one is"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""the sea urchin one"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""nearly full"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""like 75 60%"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""80%"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""yep very full"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""okay. the one i have looks about 80%"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""should we all go sea urchin looking one?"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Sure, i trust you all"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""},{""text"":""I think so"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""}",false,purple_4,87628,purple_4,89200,purple_4,85540
X9qo7mxvL3deaLeDr,1,"yM4X8TSHgkuXnFgcT,JpHCZtnxAfvAhHrSW",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",1,0,1,3,"{""text"":""for me, the one with 4 flower heads"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""My fullest one is the complicated looking flower with the pink heart"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""it's like 95% full price"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""it looks to be about 90% full"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""repi, what about u"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Um sorry mine took a while to load"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""no worries pal"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Mine looks like the 4 small flowers"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""like 90%"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""is that your most valuable one?"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""yeah"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Mine looks to be 95% ish and it is the one with three flowers"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""shall we go that one?"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""which one?"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""lets do the three flowers one"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""Is your 3 flower one the one with heart shapes?"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""sure thing"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""yes"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""},{""text"":""okay lets do that"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""}",false,purple_5,118941,purple_5,116686,purple_5,118527
tYSzAXCPsWq7iqvRQ,2,"CnimdPaHBkNW36HJw,Bknv4nCFdHnHSg4w4",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",2,0,2,3,"{""text"":""hiya!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Hey"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Whats everyones most expensive"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""hey, for me it's the single flower head"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""my most valuable flower is the one with pointy petals and what looks like small white daisys"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""but its only at about 75%"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Mine is the singular flower head at about 90%"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""similar value to Repi - 90 - 95% for the single flower head"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""there are three singluar flowes heads"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""which one"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""The one with the yellow center"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Kind of"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""not the sea urchin one"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""the one that looks like a hibiscus?"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""it has a slight white / yellow centre"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""Yeah"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""okay lets go with that one then :)"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""awesome"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""}",false,purple_12,113560,purple_12,114925,purple_12,113631
dSbm3Wrc6W4g5s9q7,3,"8yWBc94fBK9qjB4cG,KGj9R3YQanZ8ohbJr",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",3,0,3,3,"{""text"":""good job so far :)"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""most valueable for me is the two heads one"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""How much percent?"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""same for me"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""it looks to be at 80%"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""maybe 85%"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Shall we go that one then?"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""one flower head is partially covered by a leaf? correct?"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""what about you repi"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""minu, yes"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Yeah none of mine are over 50%"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""so lets go two flower one"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""yep"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""okay. lets go with two flowers then :)"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""}",false,purple_2,56294,purple_2,57350,purple_2,56460
7ZycCfxZu5kAsKsfZ,4,"85NM85ez8cHNXX3JW,Z3zGL8Dc582nNuFep",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",4,0,4,3,"{""text"":""good job gang!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""yeah!"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""none of mine are over 50%"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""all of mine are 60% or less"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Same"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""yikes"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""interesting"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""my fullest one is the spiky one that isn't a sea urchin"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Same"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""What about you minu?"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""do either of you have the value on the foxglove?"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""like a teardrop shape petal?"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""the one that looks like bells with polkadots inside?"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""That one is like 10%"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""okay good to know :)"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""shall we go spiky non sea urchin?"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Yeah :)"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""okay!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""}",false,purple_3,93727,purple_4,95447,purple_3,93275
wSojFpzjz5N7bT9oy,5,"oPNDgXaDHTSqp2Hrv,2FhvQsrHgS9e2eqB7",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",5,0,5,3,"{""text"":""oh no!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Haha no worries"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Sorry :("",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""Its fine!"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""all good minu"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""I have a 95% one"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""Okay, three of mine are super low"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Same I have a 95% one"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""i have one at like 55%"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""which oine???"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""it's the tear-drop looking one"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""Its like the teardrop shape"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""lots of flowers"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""You cant count them"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""the one with darker at the bottom?"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""Yeah"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""bright pink at the bottom, gradient into lighter pink at the top"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""alrighty then, lets pick that one!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""yes Laju"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""}",false,purple_1,68528,purple_1,69753,purple_1,69468
YZsw4boYrtCemAFSt,6,"SY7XBXjTB8PXAT2My,JKGsBAJ9J54Kogb8J",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",6,0,6,3,"{""text"":""Nice :)"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""my highest is the same one we picked last time!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""I have a 95% one, the one with polka dots"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""for me, the 'bell' flower is 90%"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""Its higher then the last one"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""fox glove ;)"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""sure lets do that one!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""yep, perfect"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""Fox glove one for me haha"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""}",false,purple_10,28985,purple_10,30526,purple_10,28916
J9xxji4cHstdbfYNT,7,"FPxQizAabASfHMLnp,wLwvfbjS5fz8AsLuo",rtnDKeowXkSmYzi2R,2021-06-01T16:16:50Z,"{""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""Ranoktc7EobeyQgzA""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""A5wDcqbHDfd2qH6jn""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""HmnoMqJaevZB3nnrp""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""Ranoktc7EobeyQgzA""}}",7,0,7,3,"{""text"":""I need to swot up on my flowers haha"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""sea urchin is highest for me. 95%"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":""yep, I can see that too"",""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""message""},{""text"":""That must be the highest then"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":""Lets go for that"",""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""message""},{""text"":null,""playerId"":""HmnoMqJaevZB3nnrp"",""type"":""alert""},{""text"":""lets do it!"",""playerId"":""Ranoktc7EobeyQgzA"",""type"":""message""},{""text"":null,""playerId"":""A5wDcqbHDfd2qH6jn"",""type"":""alert""},{""text"":null,""playerId"":""Ranoktc7EobeyQgzA"",""type"":""alert""}",false,purple_4,26789,purple_4,25360,purple_4,27227
