roundID,index,gameId,createdAt,repNum,blockNum,trialNum,numPlayers,text,playerId,type,submitted
Dwm6cjw8EuP3Qq6jY,0,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,0,0,0,3,NA,P5RE77g8pm2dtqawA,alert,FALSE
Dwm6cjw8EuP3Qq6jY,0,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,0,0,0,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
Dwm6cjw8EuP3Qq6jY,0,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,0,0,0,3,NA,pC3zCwiFyCFD6siWo,alert,FALSE
AvoNdR4wWgRQM7KxT,1,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,1,0,1,3,NA,P5RE77g8pm2dtqawA,alert,FALSE
AvoNdR4wWgRQM7KxT,1,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,1,0,1,3,NA,pC3zCwiFyCFD6siWo,alert,FALSE
AvoNdR4wWgRQM7KxT,1,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,1,0,1,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
fD9XAyQBGyun6GdqF,2,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,2,0,2,3,NA,P5RE77g8pm2dtqawA,alert,FALSE
fD9XAyQBGyun6GdqF,2,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,2,0,2,3,NA,pC3zCwiFyCFD6siWo,alert,FALSE
fD9XAyQBGyun6GdqF,2,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,2,0,2,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
yi4gDGQDrdbcduZRY,3,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,3,0,3,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
yi4gDGQDrdbcduZRY,3,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,3,0,3,3,NA,pC3zCwiFyCFD6siWo,alert,FALSE
yi4gDGQDrdbcduZRY,3,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,3,0,3,3,NA,P5RE77g8pm2dtqawA,alert,FALSE
sxcNHiH3rDJ5JGscT,4,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,4,0,4,3,NA,P5RE77g8pm2dtqawA,alert,FALSE
sxcNHiH3rDJ5JGscT,4,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,4,0,4,3,NA,pC3zCwiFyCFD6siWo,alert,FALSE
sxcNHiH3rDJ5JGscT,4,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,4,0,4,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
68LAgY3CG79Mv3bhX,5,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,5,0,5,3,NA,pC3zCwiFyCFD6siWo,alert,FALSE
68LAgY3CG79Mv3bhX,5,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,5,0,5,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
68LAgY3CG79Mv3bhX,5,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,5,0,5,3,NA,P5RE77g8pm2dtqawA,alert,FALSE
bTWYfMT78ePWdJixp,6,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,6,0,6,3,NA,pC3zCwiFyCFD6siWo,alert,FALSE
bTWYfMT78ePWdJixp,6,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,6,0,6,3,NA,P5RE77g8pm2dtqawA,alert,FALSE
bTWYfMT78ePWdJixp,6,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,6,0,6,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
knpPa6GmednCyHvCC,7,iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,7,0,7,3,NA,YEiw6MqCWovNFp4Bq,alert,FALSE
