_id,batchId,playerId,roundId,gameId,createdAt
nm6drPtQ2bRmDapm3,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
4hhtYbA9G5CSffiSJ,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
9J9NLtWxGHXzPqM7B,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
XmmnhmYThXcMtZdGs,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
CjLveRR4JuxPFhrGw,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
zNsFsfL8m64aA9Rzz,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
YufuFcqLKumFKmXRk,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
XbQ6NY7jmg3wf4NZR,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
XRYqvmbmCrWaPB83p,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
WLAGAjFzjowx4sy5W,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,RkTFqmaBRRSYBxWH8,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
vdPxsasxbNBj22stB,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,RkTFqmaBRRSYBxWH8,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
og4GnxfmEymxATcTc,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,RkTFqmaBRRSYBxWH8,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
RCtshszDKcnhtA2aQ,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,jTDsoCoPX25CP3KnD,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
LhxfxfXhsyMti7Ldo,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,jTDsoCoPX25CP3KnD,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
q2b7KfkC9Mqtp63xY,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,jTDsoCoPX25CP3KnD,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
zyt4MekQSJ8D4xynw,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,P2BFvgumaXx8podii,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
jg9MgC88MBXXapL3b,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,P2BFvgumaXx8podii,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
6KqmRqxcipBzrb6dL,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,P2BFvgumaXx8podii,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
haLeyc48agbuKZ8pc,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,GJpxrnBrXMQ32by3x,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
2mwiQKSyJQ2cQgvYB,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,GJpxrnBrXMQ32by3x,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
X29KyfBBY3XQpP4yv,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,GJpxrnBrXMQ32by3x,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
hsCco5X5YfjvnnGdR,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,kQz9NfSRWJGu2JZd7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
LkGBgGqtaQyShejne,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,kQz9NfSRWJGu2JZd7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
PhGueqhfcPWgtmAY7,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,kQz9NfSRWJGu2JZd7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
dJvDxrwQrEPw9SvTP,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,q4QvpDa7q2c7a7da3,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
AYm2uQ3ykcmCesArX,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,q4QvpDa7q2c7a7da3,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
xJQLd8FeQJCQW8M5A,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,q4QvpDa7q2c7a7da3,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
csfQgs2tuRaZSZc9p,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,oEm89e8cn377o6qX7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
GRzBZsxuucJye2LEc,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,oEm89e8cn377o6qX7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
HmXwH3HZhZbHCdrn3,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,oEm89e8cn377o6qX7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
HhMt2oTxYWXYgiHEN,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,3y3xhi5vyht3ECWx5,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
b6BzyKWMWCNHWTSvk,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,3y3xhi5vyht3ECWx5,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
B9j7SYabREsP7kMKM,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,3y3xhi5vyht3ECWx5,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z
sScq94pGRW5Peieia,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,AdwvxcFKxMdT5npTo,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
e8i9sNPvxNNyu5P9D,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,AdwvxcFKxMdT5npTo,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
syApZSvEZYEKLDivS,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,AdwvxcFKxMdT5npTo,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
qxnfaK6NFtHeEP9p5,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,5KpNSs8zxhJfDbMj9,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
7kKZeaRTL8gX5t8qS,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,5KpNSs8zxhJfDbMj9,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
p4DPvS7e7dDEq6Fqq,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,5KpNSs8zxhJfDbMj9,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
SuEBMqcYWuYoi2haf,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,exSv4v2v6nBSCoiXC,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
S4vgiWKHPoMQKFGaq,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,exSv4v2v6nBSCoiXC,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
S7WysC6H3EpdvLqfa,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,exSv4v2v6nBSCoiXC,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
KyH8AchzQrYzuPKSL,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,aWtc6X9dv6QGvqqPD,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
YmPK7YoePrYgtyysN,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,aWtc6X9dv6QGvqqPD,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
sYb5fd67h3ph8osju,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,aWtc6X9dv6QGvqqPD,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
QNdstsEepjxoA8QRz,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,t8fg9QBqEkSGypqYR,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
xvR8P4H5rA2zthCW7,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,t8fg9QBqEkSGypqYR,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
4JNEjM2WMeB4Xiwri,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,t8fg9QBqEkSGypqYR,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
bPHwveKgJzGcGrMRW,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,uJ3BjLqHyzuZHy3dR,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
qPmHnaKTfuYFfrnTh,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,uJ3BjLqHyzuZHy3dR,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
g4g45Nu5k2vbyXz4x,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,uJ3BjLqHyzuZHy3dR,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
gL3Gh8pgsMTmDzBNM,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,7s8rGKLjSwbmQkume,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
52oKwWpF4MNj9AFvz,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,7s8rGKLjSwbmQkume,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
mnzZ8Dbxc9xqG9273,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,7s8rGKLjSwbmQkume,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
N26yuFqDfuvxRXJoZ,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,hRXZeHdMgSfDsrjEz,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
csDx9Hgrj33T2wFqt,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,hRXZeHdMgSfDsrjEz,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
wqeRdXZobx9BFzMnj,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,hRXZeHdMgSfDsrjEz,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
8XJA3FMS7StwsWEWn,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,Fsb2gqDZpyaQw3sDa,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
DBoGYamC2tLiwGJu9,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,Fsb2gqDZpyaQw3sDa,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
yGJshzh9Z9Cfk2sxZ,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,Fsb2gqDZpyaQw3sDa,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
LmMiuruaNNa5yiJ7s,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,p8dvxWzBBkRcnsjXF,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
im6QHdcSXAvp4qCQY,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,p8dvxWzBBkRcnsjXF,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
P76j7836XBvKQzKTM,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,p8dvxWzBBkRcnsjXF,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
8moXafdBM5uRtqGtg,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,S6cmoPWvaXoSyvjJj,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
rF6Y3pyJH5pidDXSH,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,S6cmoPWvaXoSyvjJj,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
oFSCarCWHBEttEzeB,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,S6cmoPWvaXoSyvjJj,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
PJDbedAmKimhSvGqP,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,3j3BAnHiwD4KERBDg,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z
