_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
afmjQFkhMgt3emGds,0,selection,Selection,2021-08-19T20:35:16Z,180,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:35:16.276Z""}"
g2Qh2j76ueYcdzTth,1,feedback,Feedback,2021-08-19T20:35:40Z,5,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:35:40.205Z""}"
AAaFJuAoArQeorDaR,2,selection,Selection,2021-08-19T20:35:46Z,180,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:35:45.828Z""}"
xufpkgmG7Ffywnbwo,3,feedback,Feedback,2021-08-19T20:36:56Z,5,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:36:56.099Z""}"
sRaR43GRN2b4xJvYB,4,selection,Selection,2021-08-19T20:37:02Z,180,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:37:01.859Z""}"
jGyZTdEBNWbpQTeMe,5,feedback,Feedback,2021-08-19T20:40:03Z,5,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:40:02.921Z""}"
t3adHSJ7LhuB8wEMW,6,selection,Selection,2021-08-19T20:40:09Z,180,RkTFqmaBRRSYBxWH8,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:40:08.941Z""}"
BQywZTJ7kz7JbNFTJ,7,feedback,Feedback,2021-08-19T20:43:10Z,5,RkTFqmaBRRSYBxWH8,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:43:10.033Z""}"
qL8TJR3rZ9orW4McY,8,selection,Selection,2021-08-19T20:43:16Z,180,jTDsoCoPX25CP3KnD,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:43:16.079Z""}"
BiD32WSJg7nKjAtXc,9,feedback,Feedback,2021-08-19T20:46:17Z,5,jTDsoCoPX25CP3KnD,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:46:17.166Z""}"
zjKurbmtqaPvhFwgq,10,selection,Selection,2021-08-19T20:46:23Z,180,P2BFvgumaXx8podii,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:46:23.178Z""}"
Cqp7nXQaFfRQR9Gdo,11,feedback,Feedback,2021-08-19T20:49:24Z,5,P2BFvgumaXx8podii,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:49:24.262Z""}"
yHf97p9RHSfXEXa62,12,selection,Selection,2021-08-19T20:49:30Z,180,GJpxrnBrXMQ32by3x,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:49:30.285Z""}"
ZuGHWDpaD4D8qeHm8,13,feedback,Feedback,2021-08-19T20:52:31Z,5,GJpxrnBrXMQ32by3x,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:52:31.579Z""}"
FRoSB7hpFHKQGAb8o,14,selection,Selection,2021-08-19T20:52:37Z,180,kQz9NfSRWJGu2JZd7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:52:37.452Z""}"
BFWn9ki6rBNNcJc7G,15,feedback,Feedback,2021-08-19T20:55:38Z,5,kQz9NfSRWJGu2JZd7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:55:38.616Z""}"
oMFDFKx7vPG6pRcee,16,selection,Selection,2021-08-19T20:55:44Z,180,q4QvpDa7q2c7a7da3,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:55:44.597Z""}"
BDXckAAXmD7tfKiia,17,feedback,Feedback,2021-08-19T20:58:45Z,5,q4QvpDa7q2c7a7da3,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T20:58:45.676Z""}"
aLRWNPjCPkZRDoZx8,18,selection,Selection,2021-08-19T20:58:52Z,180,oEm89e8cn377o6qX7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T20:58:51.884Z""}"
YS2xy6STQeZPKr3G8,19,feedback,Feedback,2021-08-19T21:01:53Z,5,oEm89e8cn377o6qX7,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T21:01:52.743Z""}"
bd6WwSdJ6CWAED7iA,20,selection,Selection,2021-08-19T21:01:59Z,180,3y3xhi5vyht3ECWx5,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T21:01:58.852Z""}"
tALjn73SyiTFHeie9,21,feedback,Feedback,2021-08-19T21:05:00Z,5,3y3xhi5vyht3ECWx5,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T21:04:59.899Z""}"
ZPCZbiwej5cX7H2im,22,selection,Selection,2021-08-19T21:05:06Z,180,AdwvxcFKxMdT5npTo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T21:05:05.953Z""}"
ANmsnc4pbZGBWQ7WK,23,feedback,Feedback,2021-08-19T21:08:07Z,5,AdwvxcFKxMdT5npTo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T21:08:07.038Z""}"
bpSW8XXJHxmNAQNmC,24,selection,Selection,2021-08-19T21:08:13Z,180,5KpNSs8zxhJfDbMj9,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T21:08:13.025Z""}"
z5RFjshniWfTPXA7c,25,feedback,Feedback,2021-08-19T21:11:14Z,5,5KpNSs8zxhJfDbMj9,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T21:11:14.114Z""}"
hDxm3t3nHbJT2NWfy,26,selection,Selection,2021-08-19T21:11:20Z,180,exSv4v2v6nBSCoiXC,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T21:11:20.141Z""}"
eRdfXcH5A4cMwcWKs,27,feedback,Feedback,2021-08-19T21:14:21Z,5,exSv4v2v6nBSCoiXC,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T21:14:21.204Z""}"
9287MuWGhmfXtzire,28,selection,Selection,2021-08-19T21:14:27Z,180,aWtc6X9dv6QGvqqPD,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T21:14:27.300Z""}"
uEtKE6mXC2BtGxoXk,29,feedback,Feedback,2021-08-19T21:17:28Z,5,aWtc6X9dv6QGvqqPD,47MwccNZCwNDTyxqK,2021-08-19T20:35:15Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T21:17:28.412Z""}"
