_id,index,availableCount,timeoutStartedAt,timedOutAt,queuedPlayerIds,playerIds,gameId,treatmentId,batchId,lobbyConfigId,createdAt
qLo2QcKMsPKNBdhHv,0,3,2021-06-01T16:00:15Z,2021-06-01T16:05:16Z,"wFqhAtgHEsTct2Fve,RNjyE7Wvv7DHzsMaz",RNjyE7Wvv7DHzsMaz,,XaWGmk59CfYJyJz2w,axuyHJ4wGph2me6jY,HDHtPfs2ocQZ5bRDq,2021-05-28T20:45:08Z
Ap98yvhnXRoWKbwct,0,3,,,,,,XaWGmk59CfYJyJz2w,yrSLj8tArnyJ8YbQR,HDHtPfs2ocQZ5bRDq,2021-05-28T20:45:11Z
6BPuGoFGbQNrFo7zq,0,3,,,,,,fvXPyHL7TnYJLPEAz,HEzQaeTxt5ouarQYz,HDHtPfs2ocQZ5bRDq,2021-05-28T20:47:39Z
rtnDKeowXkSmYzi2R,0,3,2021-06-01T16:14:15Z,,"HmnoMqJaevZB3nnrp,A5wDcqbHDfd2qH6jn,Ranoktc7EobeyQgzA,HFcGcrcu8CZw78vBo","HmnoMqJaevZB3nnrp,Ranoktc7EobeyQgzA,A5wDcqbHDfd2qH6jn",rtnDKeowXkSmYzi2R,XaWGmk59CfYJyJz2w,CLHYz2B7kBdBoc5yy,HDHtPfs2ocQZ5bRDq,2021-05-28T20:47:43Z
PRoMHqedhwqAkdg9i,0,3,,,,,,fvXPyHL7TnYJLPEAz,Af538TT6smJXKm2SE,HDHtPfs2ocQZ5bRDq,2021-05-28T20:47:44Z
baRCsJKHvpDXbDwcd,0,3,2021-06-01T16:24:26Z,2021-06-01T16:29:26Z,"HFcGcrcu8CZw78vBo,R3yPMd8QhYD3xo7EK,x2wTuFmmr59PR59Ei",R3yPMd8QhYD3xo7EK,,XaWGmk59CfYJyJz2w,LoSDsFv5LdrfAaa22,HDHtPfs2ocQZ5bRDq,2021-05-28T20:47:45Z
C2amRu3kRtHYzdxXp,0,3,,,,,,fvXPyHL7TnYJLPEAz,RRFvHEhALm8t7ZYG4,HDHtPfs2ocQZ5bRDq,2021-05-28T20:47:46Z
r7Mj5jZegq2vYgsuJ,0,3,,,B8SNBF4XLp9wMuaP9,,,XaWGmk59CfYJyJz2w,Ao2gJkToB5phRwLji,HDHtPfs2ocQZ5bRDq,2021-05-28T20:47:48Z
Bw5a7PGWtHsrtQCam,0,3,,,,,,fvXPyHL7TnYJLPEAz,RL6JYvqKnatALkh7A,HDHtPfs2ocQZ5bRDq,2021-05-28T20:47:49Z
ESxkwjwsYtadnxw8D,0,3,,,,,,XaWGmk59CfYJyJz2w,pumoPwW3zxTzPTot2,HDHtPfs2ocQZ5bRDq,2021-05-28T20:49:27Z
R2xvQdPMYaMRk8Cgn,0,3,,,,,,XaWGmk59CfYJyJz2w,4B8qjkmgQKeLhLLzG,HDHtPfs2ocQZ5bRDq,2021-05-28T20:49:28Z
ukkkeJHmfXAioNSTS,0,3,,,,,,XaWGmk59CfYJyJz2w,ZJHMfAarK8TbfAfHn,HDHtPfs2ocQZ5bRDq,2021-05-28T21:04:32Z
XvaAndsTFRA7m4rfG,0,3,,,,,,XaWGmk59CfYJyJz2w,MgKtAXSNPdMzBF586,HDHtPfs2ocQZ5bRDq,2021-05-28T21:04:33Z
X47ZwckA78ikcWo7R,0,3,,,,,,XaWGmk59CfYJyJz2w,LNYu6ojXH62osR2uX,HDHtPfs2ocQZ5bRDq,2021-06-01T15:40:50Z
RTYPLFZyie8LjNsbd,0,3,,,,,,XaWGmk59CfYJyJz2w,v9QgjbgREGL5RZtcu,HDHtPfs2ocQZ5bRDq,2021-06-01T15:40:51Z
7F4tgXmYTkB3P5Rci,0,3,,,,,,XaWGmk59CfYJyJz2w,sSLKMv6KPRmKKAaSj,HDHtPfs2ocQZ5bRDq,2021-06-01T16:14:57Z
