_id,batchId,playerId,roundId,gameId,createdAt
9kHAKdTBpKDKPA5Wn,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,afF7WJ4eqdGzRo4ZY,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
LjBiCjthqagpMGeQL,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,afF7WJ4eqdGzRo4ZY,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
fb6nXWbPvGfpZaYZZ,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,afF7WJ4eqdGzRo4ZY,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
HPfLDcY9xTqYYBpb7,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,5s7pcM5acWJnx4MmT,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
47eeAu99ZgSurGSPK,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,5s7pcM5acWJnx4MmT,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
WLrYKbyEFtdtuLX6r,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,5s7pcM5acWJnx4MmT,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
B22vEEdcQDfALQ4Pv,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,ZBtKoNWQhfptYqvjs,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
PFa34ru7J9RGkToPZ,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,ZBtKoNWQhfptYqvjs,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
pRNGbcDCFHg8P3oHa,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,ZBtKoNWQhfptYqvjs,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
cBdZbiAG4DHYS9nqo,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,CZgwj8BvuHympw8Xx,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
2HbxcNTHsKi7ArsX2,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,CZgwj8BvuHympw8Xx,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
mJg9XMXAnHMsCNhBb,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,CZgwj8BvuHympw8Xx,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
oxCK8EeA7k4kRi6Hb,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,etuApcvbYKdDovPsZ,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
WZpGXx7S5aFt928Ls,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,etuApcvbYKdDovPsZ,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
Y9jqaBHJfi9s2nSFs,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,etuApcvbYKdDovPsZ,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
t7dgh97fEQX9t2FoT,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,Rkbgc93jn2FZ4Xxqj,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
rgvS3qmFR5pKFJCHG,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,Rkbgc93jn2FZ4Xxqj,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
ENH7EDEGxQacszeMw,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,Rkbgc93jn2FZ4Xxqj,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
2YE7ydwDr5qEKyt7t,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,a5dcBvdwiHi3LyZaM,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
cqRr47RhHEg379cWS,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,a5dcBvdwiHi3LyZaM,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
xAoDejoFJZgc7hXJy,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,a5dcBvdwiHi3LyZaM,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
CpgbB2EJQvK9o7FRp,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,88bXdSqQrsvpEz6tE,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
JAnTxJJErkza5mHCt,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,88bXdSqQrsvpEz6tE,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
6P7nEcaBRwCroEx53,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,88bXdSqQrsvpEz6tE,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
s7AvWGPvtcytAW7Di,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,P8nAThouQrWJts9Lj,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
KCKCZ5gq7oSD7mxug,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,P8nAThouQrWJts9Lj,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
p6Je4hSrYDJ3Dmmon,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,P8nAThouQrWJts9Lj,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
yJ2j9NxgG6Ldt5nHH,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,eqdsWQpkpvqT4gXin,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
E7yrTZsXgSNKaX55u,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,eqdsWQpkpvqT4gXin,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
CyAZxiuwNugiyMng4,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,eqdsWQpkpvqT4gXin,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
A2DvWCewbwRRmNTa7,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,692ZsCtXAmMRuyybP,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
CgFA2RXRXR3s74h3j,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,692ZsCtXAmMRuyybP,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
oTyWrrpPrEAiBsuva,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,692ZsCtXAmMRuyybP,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
2kM6234SQv2pg8tuf,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,ievwpcgFGzCFRonDp,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
3dDgZocgfwQ2pomq4,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,ievwpcgFGzCFRonDp,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
WZHMWeChcqqaEjtup,39ijXM6iZsGZDCPLt,wFt9Gem4ynZZvQzbH,ievwpcgFGzCFRonDp,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
t8FfEs4YCugHNF7Gk,39ijXM6iZsGZDCPLt,2R66mXvMN2HTSXExx,iDxGcuYPe9buitv3s,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
gSaWZZfxLSr965TxF,39ijXM6iZsGZDCPLt,aDWfnsnGtZFpMtR8P,iDxGcuYPe9buitv3s,5XZ8cFNsh6dk6tw9s,2021-08-20T18:18:07Z
