_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.name,data.avatar,data.nameColor,data.bonus,data.clicked,data.timeClick,data.imageOrder,data.scoreIncrement,data.clickLength,data.rawScore,data.exitTimeoutId,data.exited
pMqfDBZrz667nSgEb,,2021-07-22T15:20:55Z,2021-07-22T15:20:55Z,1,ExitSurvey,2021-07-22T16:18:41Z,finished,,,,2021-07-22T15:17:18Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.981333333333335,white_7,28048,"white_9,white_11,white_4,white_7,white_10,white_2",0.14400000000000002,3,9,,
BFyArttr4GJKvgh3o,,2021-07-22T15:24:23Z,2021-07-22T15:24:23Z,1,ExitSurvey,2021-07-22T15:44:17Z,finished,,,,2021-07-22T15:17:18Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.306666666666668,white_12,3470,"white_6,white_8,white_4,white_7,white_2,white_12",0.10133333333333333,3,6.333333333333333,,
6QtEPWxTAWAefyGPr,,2021-07-22T15:23:03Z,2021-07-22T15:23:03Z,1,ExitSurvey,2021-07-22T15:44:17Z,finished,,,,2021-07-22T15:17:30Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.306666666666668,white_7,3690,"white_6,white_7,white_2,white_4,white_12,white_8",0.10133333333333333,3,6.333333333333333,,
v7Xv8C5mTXgfX3cff,,2021-07-22T15:21:37Z,2021-07-22T15:21:37Z,1,ExitSurvey,2021-07-22T16:18:41Z,finished,,,,2021-07-22T15:17:48Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.981333333333335,white_10,54806,"white_9,white_10,white_2,white_4,white_11,white_7",0.14400000000000002,3,9,,
ZpkXJ5xZrx3MnJgaT,,2021-07-22T15:25:29Z,2021-07-22T15:25:29Z,1,ExitSurvey,2021-07-22T15:52:55Z,finished,,,,2021-07-22T15:17:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.941333333333335,red_12,17553,"red_5,red_9,red_11,red_10,red_12,red_1",0.08533333333333333,2,5.333333333333333,,
2M3RkHGLhzqYCwzcx,,2021-07-22T15:22:47Z,2021-07-22T15:22:47Z,1,ExitSurvey,2021-07-22T15:47:10Z,finished,,,,2021-07-22T15:18:06Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.288000000000001,yellow_1,10479,"yellow_2,yellow_8,yellow_1,yellow_5,yellow_6,yellow_11",0.11733333333333335,3,7.333333333333333,,
ruzsZu2ZMpSN7o2Gr,,2021-07-22T15:22:33Z,2021-07-22T15:22:33Z,1,ExitSurvey,2021-07-22T15:47:10Z,finished,,,,2021-07-22T15:18:11Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.288000000000001,yellow_5,5333,"yellow_6,yellow_2,yellow_11,yellow_8,yellow_1,yellow_5",0.11733333333333335,3,7.333333333333333,,
sLMT6CD6TuLpKJDnN,,2021-07-22T15:26:04Z,2021-07-22T15:26:04Z,1,ExitSurvey,2021-07-22T15:52:55Z,finished,,,,2021-07-22T15:18:37Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.941333333333335,red_9,14458,"red_12,red_11,red_5,red_1,red_10,red_9",0.08533333333333333,2,5.333333333333333,,
TRs7RFkh8D4Rya7jq,,2021-07-22T15:29:25Z,2021-07-22T15:29:25Z,1,"Sorry,ExitSurvey",2021-07-22T16:05:49Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-07-22T15:19:44Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.1093333333333355,yellow_3,15218,"yellow_2,yellow_10,yellow_8,yellow_4,yellow_3,yellow_6",0.14400000000000002,3,9,32211,true
khMNv3Twj5vCq5jRv,,2021-07-22T15:39:12Z,2021-07-22T15:39:12Z,1,ExitSurvey,2021-07-22T16:22:51Z,finished,,,,2021-07-22T15:27:39Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.640000000000003,yellow_7,42728,"yellow_1,yellow_2,yellow_6,yellow_11,yellow_12,yellow_7",0.11733333333333335,3,7.333333333333333,,
FchaChiJygjyt5ZWS,,2021-07-22T15:30:57Z,2021-07-22T15:30:57Z,1,"Sorry,ExitSurvey",2021-07-22T16:05:49Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-07-22T15:27:39Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.1093333333333355,yellow_6,12275,"yellow_4,yellow_6,yellow_10,yellow_3,yellow_8,yellow_2",0.14400000000000002,3,9,28943,true
3rfqKE6gjyF6MzZ83,,2021-07-22T15:31:03Z,2021-07-22T15:31:03Z,1,ExitSurvey,2021-07-22T16:52:37Z,finished,,,,2021-07-22T15:27:39Z,Repi,/avatars/jdenticon/Samuel,#8138A8,7.333333333333337,yellow_10,304133,"yellow_4,yellow_6,yellow_10,yellow_7,yellow_12,yellow_9",0.17600000000000002,3,11,,
hHLJCRhzLCPM38p8b,,2021-07-22T15:36:17Z,2021-07-22T15:36:17Z,1,ExitSurvey,2021-07-22T16:22:51Z,finished,,,,2021-07-22T15:27:49Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.640000000000003,yellow_2,3711,"yellow_7,yellow_1,yellow_11,yellow_2,yellow_12,yellow_6",0.11733333333333335,3,7.333333333333333,,
BKxsQYgSq3uLfavN9,,2021-07-22T15:33:46Z,2021-07-22T15:33:46Z,1,ExitSurvey,2021-07-22T16:52:37Z,finished,,,,2021-07-22T15:28:04Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,7.333333333333337,yellow_7,58405,"yellow_6,yellow_9,yellow_12,yellow_7,yellow_4,yellow_10",0.17600000000000002,3,11,,
MYxmzahWm3ZnfCohg,,2021-07-22T15:34:31Z,2021-07-22T15:34:31Z,1,ExitSurvey,2021-07-22T16:02:20Z,finished,,,,2021-07-22T15:28:13Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.064000000000003,white_6,16617,"white_1,white_11,white_8,white_10,white_7,white_6",0.128,3,8,,
bxmN263SdE2fxjd9k,,2021-07-22T15:35:49Z,2021-07-22T15:35:49Z,1,ExitSurvey,2021-07-22T16:22:51Z,finished,,,,2021-07-22T15:28:27Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.640000000000003,yellow_12,25202,"yellow_6,yellow_1,yellow_12,yellow_2,yellow_11,yellow_7",0.11733333333333335,3,7.333333333333333,,
ySbhtawG8GTDfP3mC,,2021-07-22T15:41:36Z,2021-07-22T15:41:36Z,1,ExitSurvey,2021-07-22T15:58:00Z,finished,,,,2021-07-22T15:28:47Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.8720000000000026,white_4,1285,"white_4,white_1,white_7,white_8,white_3,white_11",0.1386666666666667,3,8.666666666666666,,
hFge42phhP82shho6,,2021-07-22T15:34:50Z,2021-07-22T15:34:50Z,1,ExitSurvey,2021-07-22T16:02:20Z,finished,,,,2021-07-22T15:29:17Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.064000000000003,white_1,6159,"white_8,white_10,white_7,white_6,white_11,white_1",0.128,3,8,,
yzohYrPBuHByxFd85,,2021-07-22T15:34:26Z,2021-07-22T15:34:26Z,1,ExitSurvey,2021-07-22T16:02:20Z,finished,,,,2021-07-22T15:29:18Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.064000000000003,white_7,14820,"white_11,white_7,white_6,white_10,white_8,white_1",0.128,3,8,,
Bg5ufF3tt4wjTP5kp,,2021-07-22T15:40:20Z,2021-07-22T15:40:20Z,1,ExitSurvey,2021-07-22T16:04:22Z,finished,,,,2021-07-22T15:29:45Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.194666666666668,purple_10,2781,"purple_2,purple_10,purple_3,purple_6,purple_4,purple_1",0.10666666666666669,2,6.666666666666667,,
zy3Ff7JGAMYF9Xuir,,2021-07-22T15:43:00Z,2021-07-22T15:43:00Z,1,ExitSurvey,2021-07-22T15:58:00Z,finished,,,,2021-07-22T15:30:06Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.8720000000000026,white_11,1309,"white_1,white_7,white_11,white_8,white_4,white_3",0.1386666666666667,3,8.666666666666666,,
BJ4vFH9HnQMDT9X56,,2021-07-22T15:40:23Z,2021-07-22T15:40:23Z,1,ExitSurvey,2021-07-22T16:04:22Z,finished,,,,2021-07-22T15:30:40Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.194666666666668,purple_6,2438,"purple_10,purple_1,purple_2,purple_6,purple_4,purple_3",0.10666666666666669,2,6.666666666666667,,
