_id,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt,data.targetSet,data.sequence,data.numBlocks,data.condition,data.justStarted
KiBJ5D2Gb56scHooG,2021-07-20T17:26:05Z,KiBJ5D2Gb56scHooG,ZJK2YH32LRTpRAvfS,"hE4t5fky4AidN3np3,t6PrLYXuzKYcbQvCR,LaEPSzHHswXEv2Z59,cq8sf69LkvuwmiMPs,7QieCnJLbAu7e5qKA,5JtZXisMFSDa3KQLa,R3tEWREMLriggs58E,fs72c2EHvxnyvHuR6,ELmXYaNHaTeR2js4h,vMGv2pNxmB2c4Bb3m,DzEudWaapRyqRsXhQ,DCergbNiaFagro2FL,Aqhq4MSZmDrgKJCcQ,MrDtPoXQnDvDMPTNG,FzrJKu38giRGtPLLR,e8wC3yKpmMsKdpXzF,8tZtvKDHka7DMW2LR,B4WgPsB5ieEWZsHMy,anhPATka97umnRMRa,Ne6APsuYGyovdKZcz,sdvcyPG6gvDfEj23u,LEMhNCkRCvELAzSRK,EPwXydJGTyiAeBA2G,kWvgTGbKFWqA2zsnA,fyqPoNZFCCSyNTnFc,QTg7qgMtMnBkS2qJg,Xtu8D5dCkjvHv4Y9h,kiirm7LpFna3jcPqW,FwtWjnkqiLp8fgpe4,kv4xajFsTj36xkiky,9DqyAd5AdvKv66rSb,oLTrkKeH2fNs9n6hb,LKFXbobd6S7gLbugX,FLa6jGLr9dTYdHaYy,HWndFRCgk3RHgFfiT,H3DJXgJsuXyGcm4Yp,KNtEBvgd959bPbEQS,hCPcf2x6BxtCit9pz,8zfnD3cJdKwqPDSH9,TvEw9pFHg43Rv56L6,SHz32F3ReEzk5rofG,kq6sPQtCgLpiCJoHt,J5fDDEiQy8ujj4nED,8dgFwRzpn8e3i2KFf,ix6ehDze8fcW2AyMw,Y6q8k4o9q4FYrkhXu,FJjEcmCWBPQy4STpc,uLeQBDdRZJQCXL8db","kq9vcpqmQwbkFB4sX,mQ4j9jv3oBQW9zdxE,pgdSEje8fK2EhyEAF",Af4qqPXxWervHW3Tk,2021-07-20T16:58:33Z,setA,"yellow,white,purple,red",4,coopMulti,false
JvZjCtThY3iTsrXN5,2021-07-20T17:39:10Z,JvZjCtThY3iTsrXN5,ZJK2YH32LRTpRAvfS,"yjjH3hRtooJWq2Ap4,R58HoQhNpphvh9fxy,jP8rWgqMnPKdCkQg2,HcB2iHQqsMgeFxYyA,A3cMzAFySoqF5odbK,HPoksuY2FYjhxKEhn,4werAscLXvwvoKzxz,CmivJoTrc5zzdCAQW,HPHXw2euaH3bth5NF,xMPHM9pKZHyTRLXrL,J3SsiakgSj9FSq7gA,EGJEd7HXHxtrSGX4G,CtswDGcau5MxAKShB,5EGvYxJ5sqAkvWYyK,r3Stx6QFpacs42C2v,3rTMSMt5kT2bRrqoB,2XB9iRr6eQRtdAvjM,abWzfHTTxTCpqFaWA,ePyjWDDxspLFNMkZm,2sWw4tdyEPynfWBLJ,cJxw3MR8y6tuNat2K,XJNMHLmozfuzbC7CG,GP2Dgb4YDrAy2kgEN,Nh4mbAqTnfQs2tGNL,aQfRu3H7ZCFHs2pYZ,RoQXFcyGe5wsiKSx5,PTa2xZmbMSygauBRG,X9ftm5WYvPGuTjZtb,P7kcWEh4rJHChgKcG,fd4FYxLffQotJT8KZ,72pQrh7Bx6KCQNwsS,KpRzxWeRixyTtKmmN,8zQQopahkp37TfBPh,dn2JRpQAxhejPvvWu,p9GzBAomdEqPetDer,kqfTZ7xGFLm2wyakW,3c9YYWYBc6yFnpSxF,to3uJQcPeEn9RGnru,mgRNWbY3ZHRcHXy5X,Cc8RsgJWREHqySERm,57tyyS4M6mWNwSbup,BwnaFMhvgCCX3rHsN,Xz8ZNkxaaJ2XfTBzJ,NrDJRbdXExZx8MGbS,Ko4bXRvQeG7uEpznL,YfNn99heitCNtDG7C,75uBhkFyhF7mfssm6,6cXoCoPRH64g5e2bp","WpuqGRTsiQfcFJHK9,XR254nXRjwrveus4M,nzCnCnx4W9EDKLyEy",HNCHyE4dYz6Pkt69p,2021-07-20T17:00:47Z,setA,"yellow,red,purple,white",4,coopMulti,false
R6fYnby2HvssRxsAM,2021-07-20T17:17:11Z,R6fYnby2HvssRxsAM,ZJK2YH32LRTpRAvfS,"sprMEW89AdtFrFJgB,wK9cSuKxXobQnKypB,NSNvW32jbPLfb4p3n,gtcZTXJTvKn4cGkSb,BbcGFNCPKpqaWhzCJ,tZEweg9TYwuCvBrda,ckqhB2sTStpb5cFGE,ju2xCiq3kL3nPFMRc,PpGJxfPG3WmS5rrAv,Qsnx6uocKbRcmyHmZ,Z3QyEkFCNoMwhjoY2,BBzRwR3dzn5i48BYq,BaB8qrxLjKrJNPqDS,gqebbiC32XYj7jytB,s8qYoRFjnqeE4beWx,mRW6cLrhJiLwMpDN9,GWhr6isSgHw3JjxsA,nETyqmQvS62iGqrPX,pHG3xsYCZBSq8LCJo,SsPRX3iJbYfmsLt5a,9grDabLcQkBXSHo82,Z6i6ZHsAfGT8Judb3,q3L4pmFR37iiSmqWc,vTq9jiPkAELMYnSdk,MBwfhX9t9Ph6QWdWm,Lm6bkgY8YbvetnxBw,nHASTCtXBMqGdL8T4,5PCsFAKmP7q6WnpML,2us2G2gSBFByKrHic,ugc9brg6vkZqnesox,KcGpF7ypGkysx9mex,vJBqR3jGAAYxXHYs4,tNk94heKA5FbDzF9x,8FNTGnkTvxsRqmYGJ,oh5GcFbq6TiyzMkBx,3XZfAqxCTB8QkdhQJ,zwAMjPCBxQ8PL7fGw,CGvz783vwTaQEbxAK,347SHmLWmMLG7ss7S,zZGeNPA2rxLx5kmqC,3w9xyTrCCDDYEoapD,Crrzd3wmiTPxxZw9j,fu5kENYJmJevnLT4J,nfPC84oBt4LPn5dz3,TyNjndQL8C5BwmYX7,66wj3PENsfZedW89i,DMGpp4p3QBoMsK3Xg,vE3JJYyeS5mrHvPg7","HattoicCD8RpvNp3x,Xzwn3GeDhaYChyk6X,Z4uGdog32wDhkwPjw",gkErS3yM2HswPHY37,2021-07-20T17:02:40Z,setA,"red,yellow,white,purple",4,coopMulti,false
ier2nCDT3gEyDmDuw,2021-07-20T18:21:48Z,ier2nCDT3gEyDmDuw,ZJK2YH32LRTpRAvfS,"to66xAaKL8WLJDojH,YDonYGniWqbFzNKuW,Bp2Sd848miNwczoHQ,R2YrDqLTT8sfngToB,6Gd5k4JjrMuXqijpK,mPLqK8PqmWNbuwosL,n9KriC2GzNf73WCcE,Nuj5bPfqrmbwiLtPH,QK6PkwHrr8mXohrQW,XPAj5DwfQAuKr8LEo,92NKB56A9qQR4uM3p,dxPSc6TQKwZ9WcPbC,gFPvafCwHsie75gyp,8N9XWqfiWpTqvbS3i,MZWBSfP2AskeYmfjb,32CBnv73rRfxy95us,C2xEGDTFPn5eaQRA4,KKBqMdi7QRXH7HvhG,eAk7eCv69uG7zmjcH,CbhZHarsGDT9PRq65,KbhWhb86SrvfMS9Ba,5c8CCsGFkWuXS8n5s,6AGd5FtoB6a794GrY,JzTPfHTM7CTXZAGaD,cRyucDvq22nGBwhLd,cikAMLh6LrxrxtN2y,ePBSkq4iCKgmvA7R2,2FEGJorERnZYHQdyx,MqTTgCXu9GvpdppK7,AjswNBWeqyx2pRvJh,s7GvQqqght9GqDcku,8jSTmvQKzPPArJosT,GaodqtLwMsJ2BD3kx,7Jb7fGa44aafhfwbp,hXpgMhJETvT3HTb43,nHmHpTTAqhnAfcqA8,TARqcuS735CAjokSb,Wf9NTvByeE699MJ2j,C5hWXvD9v2FfgybHY,G9RPvMks9R9RpXzF9,Zub7pWrrAQCtDksCc,cwH4ZdsiF4cA4vyfu,urJh7uC3GKz2h8NGi,W8DZKRHoyQHStY4sy,3HSraFF3ovRiANhvv,jn8HhmEr7hdtdYSet,kssGYvGEsmjygdyuG,QroDgsJe4QKeDvCW8","5tF4pbeZsgwoLyBXN,HatzPcAxQZHJgfvTp,ZxbL2ksdEpEH3Rh8J",YarvrydJo3my7AHvY,2021-07-20T17:06:15Z,setA,"white,red,yellow,purple",4,coopMulti,false
hWc3fHAfD2kYNNQwd,2021-07-20T18:25:58Z,hWc3fHAfD2kYNNQwd,ZJK2YH32LRTpRAvfS,"At7dvcS4jcWbAczy5,ogK4FDnTuCABTK9sK,6osqfxBqjiYqXaYx8,PRTsdsb5k3ociTTeL,sHRYyiTK26K5DAPZ4,c3BsK5myraQtQL2Nf,4TAGhnDd6XFjC7nBq,YPcLSzsy8etxQEzjW,MfGqKdaF7Dtfd8vZo,wBoN4A7nhJvpZ58Qs,ir3FDFvgu3s8oMQvm,uMQz8hHMx5i7rduSs,d3H7JWEBHo9AB7HM7,H2AjbBkACGydwsieR,25dhNFPem6DN8fQKy,QYHb7CD72j3ErpTra,zk5WEnPANFcFr7qcb,Mxg4aZxA8waX6Z8yb,TzgeucrideMFAA2Pj,ksCWhp5idnnGdMEes,z4WL5eynzRLy2HKhq,9miwRvJ2rDFBKgqf7,kyQZYRGuc5NWe3XQS,2KdeGfjSvTHi3PNwF,digaQYX7c4rSGyfuH,6eutgf3D5j2LqEKnD,37HEuvEMKWY5oCdL3,47CMCJrCQ46rm4r4v,tgSXEMDcAhhxDYhdb,6ptFztWdi5vg2PzeK,53s26JoryMaLtGuGi,dTWCDYH3bYPrNFP3g,6Gm3sEHJPHq7sY66s,EQn36iRbRrp5ES6F4,ZKs5f7vL3rJ8wHZnh,uzxwkxKpjwgBQYWQL,Gb6X77y4Pu72ZG74f,Cj6BTYmHouxj4PzFz,bhK2Q7oyj9TewYyti,hYkrSkjd4dbSStzmx,vgqX3P4PB75FZ8Qtb,rtq9kmktu6NZnptBy,4jidSrbHGNYQxTkYM,CFMaRkk4MM35QdBhx,THdGBrFynQrjsFhQh,bqpKNueKMfWpv3uLx,8tR2o9Jdg6cJFZ6qe,2mKyxmSa8sJjwfJFp","CqGNYgwtJZcCtsyvF,Dj6hRMp5EBbw6J3hS,PbkFBSjSacP6FbmxN",m55doHNNGagN6S6o6,2021-07-20T17:54:14Z,setA,"red,white,purple,yellow",4,coopMulti,false
bDjjGhZNMzgWbFuPZ,2021-07-22T16:18:41Z,bDjjGhZNMzgWbFuPZ,h3dPMcehmoJ3TkgYZ,"AK8o8gCNHbW5t3Wjy,DJ9erCrtjXQP5q45W,uLSD38rfdXN9zedFA,sRBsFh5hQK6dwqFT4,2TMpFPPiqqrnkwLLN,k6Se5xCSiPwXRBQAs,uqT4LewuMJPDssT4Z,e6gZR26C4LegLPYdS,wy8Yiwp6rupT7C9me,RMDEq4FrY2NfoDxNK,NrM9kX8z76oQJXZkJ,G6os2yS2uqnm9chpm,tiGLLptN5MQskLAeo,gX26p64BGrdJ58KF8,g4G4osQcGRcozisnM,PE6Ey22FKn58R5nb9,jw6dzSBDcq5KmoynQ,vdzssRug9wYHDEcuk,oQ2PmRY3BKt3noHfx,7SucwjneGgcNqZoKL,zRaz6snWcAXqxynM3,WEq8xxQtYKN72x27r,Ka57AGmTTjCqEoij2,hNoweMmS7xtBoSven,NEbLhZdY3krL7hYgb,HcsdNSTHiSMMicxGQ,GLyAs6BDe5qiesNt3,P3TgnvwXs57FiYkZa,eNjuE5QrXCeCfCERj,FYtituNHiqBizqrjb,CeSTWjYKAs2S6ekFE,Qsa7nCQngnyF48Juy,CPYy7yx8CsqFJx6Wi,opPR94dWjLnYjmNX9,nChKCvP9KRj9wavnT,FLMomTuyxhJFHjZFZ,Guwo2Ynqq5pzZgiEo,CvMd5nHFgPTpXTRmw,BB4pQN6cnwDS3PAtb,uE8a3DEPzKxDW3r96,qscGsMeCDJjBTyTLS,fzbNuuEyXFraYeGZb,wTmP4wTLhXBWG5xSj,oiLhEzDzhwt2XndNb,XyoWNGpWWp9vCxESJ,trcbqmLgNeKcwGs4B,7CvHP7zaLRcCoewyu,DS7rZCtpXzGSx4dZs","CxfuY7FDfH2KAxosf,pMqfDBZrz667nSgEb,v7Xv8C5mTXgfX3cff",5BLn6syPkMkQF44xq,2021-07-22T15:21:37Z,setA,"red,yellow,purple,white",4,coopMulti,false
nTjviCmSRATRxwqA5,2021-07-22T15:47:10Z,nTjviCmSRATRxwqA5,h3dPMcehmoJ3TkgYZ,"7tmAfisYTzLKYE8My,r8c65ds3MeLdwXtHN,njv6GG3FzyC82JGSN,P7eGasW5JCxkn9H8y,778NBYhJytwt6TyrE,3zx3Qs8kvtuSciHaw,2NZXmmgtyL8N4myEB,rXXhcBaJtZNNKjCYr,RoHtoz9p9Nt25HeWZ,89fdqS675KTihyxQa,odcw7PXb7hdZNMHrR,RmfYwTZ5wfmLR3RPz,6utzKDTmW2PKaj73C,HoQCi5pG7bs85tL6s,weiFr9sN9cfixizFu,J9C6JFKcTAsngEjrF,zxkg658QxmYB8zvmZ,ds4LKGC4G6TAoxxpi,9XgcG3Sx6KtrkYx2D,eo593fJ9AGH7rWkgu,4hbKe4KPD2Q48FdyZ,mNf9GWmo42eGycWdc,CKM78HtaSzdtyMYA3,Wb8PdasDjSW2mQFnD,QHFNfvozYKcKwyhRc,F3uDwWrB833rrjmro,NtjfxiqWYPSDgqKFH,2fksFnewEusMhe7fA,rJfTkxAfkEnKHxzzA,WG4PxuDYupBkgRcmR,ho4NPcaQXC4iRyvxp,r9LFyCGsJusHtFWbE,SEoGSvJg32NmJTaSP,GPJsyx2EGvwXuc8KQ,X47SrGdHSPeR6NP8Q,ZX5wrz9N5pPXjGafN,ZFPY8QNPn7KGsx9Qr,4kW5ccEZ4xskke9dh,v8L8CbnWq7ShwtvXN,smKqCLxFKkESBvAN9,S3az5k6L3GhsjQRhL,xTbovirrq5PKfc97h,izPe6Tt3kNMnKJfTY,qn3tydGQiFLgfCjar,RSDPFRmrsEgCfBubS,wTRrdqXkeTJpYZnTX,HbPmfJT4dZBavP2RH,bxFSfNap7fEd5NL6e","2M3RkHGLhzqYCwzcx,ag35YjbFLzjjeMaDC,ruzsZu2ZMpSN7o2Gr",Y5ijsqDkiEJ2dqbpJ,2021-07-22T15:22:47Z,setA,"red,purple,white,yellow",4,coopMulti,false
zrmt2fPsMpCPTxi7L,2021-07-22T15:44:17Z,zrmt2fPsMpCPTxi7L,h3dPMcehmoJ3TkgYZ,"jpdL2Pn8yr7Bj6qNv,vN2tyY6PSotb4Fnmu,JFbjch9zq9SaAyLac,L8ciY2SkSHRN52WiX,qLoNHTBCmWEWBoQaM,j7EeJ2N8RKJaLhrAt,FwoKWx2yLMXNAmzgE,XWrjEsq463p7nhrNA,tCkX9MJCEnbEbZrhK,fnDBdoGseN3quEwYS,pMPwg3DC4MjBpZ2pu,XvQr5o4NwkdukAgtv,bWaFpJ3hFdzKpFfqJ,JSpmLy9uNvQzoxvLW,STEjyT5WAiEoxZ9vD,WvS2ZkTjr5rqH2YXX,b3uFfW4tg3foXyjb9,5DofnxT8dksG9hrwx,ST3Bu7JwXtCgJ8JDe,QfSjw7qv5HiFeABNX,WNdk4rDdnyZBZyXco,djAABPHMgGLCvY2gN,MeFmhGDZg2DB5PgnM,DDJs97XK6K49NJDqa,hj5LtKqHe3JXDrpPn,v2bw333BtqGiKrJGn,EDRqeQkgu3HsiDnnp,ZwgAsoqhdvevESruw,uTCQKggHRQfiHisCc,zC3HkxheEbDZLWjGa,YhXvPCAegRwBGvYn5,HBuWLdDEahc4MjgZg,xDDKziFkhMTe2gmzm,4ep2FGuWPg2mX398e,4aKbaDyFYRHT8i9Tu,eaixwqZLtSDFaKCtN,nZfjccqqRHRDaimgY,JdMpHEFtrpQbNizDM,qgxekrawo8bCTt8fH,EnpBAuC7BKiPmvj6h,bQSreyKL75xDYAnaj,maCuWy7HN5PpXSfjJ,NiAJitpjBY7ckARa6,M3qbGgzdX3FNEeh2H,bDAPc27xpaHyYumD5,XuNjkptwibNwqAjHE,ehcNJoPhjZ3pGPAtd,ZJvrKCq3eavgjxC7A","6QtEPWxTAWAefyGPr,BFyArttr4GJKvgh3o,GzEbt9NLtAL4BCgCb",v7NsgeKN6ymEqgzwi,2021-07-22T15:24:22Z,setA,"yellow,red,purple,white",4,coopMulti,false
5j9HePvQJgnrHefDq,2021-07-22T15:52:55Z,5j9HePvQJgnrHefDq,h3dPMcehmoJ3TkgYZ,"HGJPKc82gxaCxmxFG,kttXPRHw4hjNKSif9,p5m59EsyLEt3E4JKw,pu9awXwB5scy4vhNs,zzsp6orE4YDruxsA5,2jKasrfMmZDeYMphA,5rkZrrEAgurpg3o2f,WNZanKwXeeAp3hFgK,AnicGaB5ymhmxkTgy,PYwjDNYTnroiQGHtj,Y3TKaMARFHgxCvXfa,8ExZ3gQ2RBYqeQ5eA,atxNXbb2YsDDD6HHy,Muf2cvhdkRj3zRQ6v,yfMYkKHK7pF6nxJyQ,tub3y4ab92YJMGP8k,pDMRNjbspYvYkwLba,8qtHQcRmQnNtGWH3t,oGftSXfQdG9eowiuZ,Npe7R8mHdBb7m9X6Z,Kx45rqmRaMQmZwwiQ,n6i7piF7sRxYFo7LD,wC5rttvcamGGdnnmQ,YMQMFenKZsW6GZshw,kxrk6nzFvJq3jCrXB,anMDMqJMzKi4tiGEg,zLKkRTzMWnxSp8Non,dYPThM2QhfNRWGLMm,ZCjaWHKd6ms8KDiA6,nnjziDkL8poE7pMJi,EeStNjQ5PYR7kQcvL,nHDxs2D5Rw75C4sSA,ak4h5Wo2bujqLBMFG,QX74jwMp62nypfYgh,qTFXrpRrwmiwu8NjF,FgfRiYENyPaKDot8n,mB5dYtWKbRgQ2ChJ6,9mLYBqQBgXhY4nDzm,7zWvLJQiwNyeaQcQb,2YH8k7KiBgWnQsPPp,gNhXhLDYKAYBxB53y,L7xCXHyTwxMadAbYN,fuM3sRFaaFJ3phrGx,bFGeMJwXGWg8q54Pr,JBWBqASwjrQp6WS7G,qNezq5bBkvLy2Goyt,xBPkkeY34N2mieb6A,bvZgqsiXMuP7nYtA9","ZpkXJ5xZrx3MnJgaT,sLMT6CD6TuLpKJDnN,updnHGdXfBnCtjukm",nZfcdypcgpf67udma,2021-07-22T15:26:04Z,setA,"yellow,white,purple,red",4,coopMulti,false
aF49vDgYfxSWj9bPc,2021-07-22T16:05:49Z,aF49vDgYfxSWj9bPc,h3dPMcehmoJ3TkgYZ,"KhZfzn3Zo7RxrgqfS,zBYsjEZ6qwaTAWEnL,4S6T55piLLnLC9KZs,w9A9guKDChrkpPPhT,aot3wcxekNY9CQ8XM,5uJbLTkj5p4kyjaPa,mBKQZknHYBTaKfEv7,d6ELKkdyTq3Ef3ChT,B2z7sBuyge6Zvk6EN,pKkJhszfuRTYgSzGR,ewsFaL978pLDitT9i,tHc3WdJt9rjZefzxt,mMTWqf9K8x9PuoW2h,qGnCMvZPjAHbiiPtv,Fqx8MReH7Qw6ots96,WbmivnJCzZBuGDRbK,Mb3BZ2ngBJBXJ45dg,TPDmjEyc3xTsLwtjH,cf4FATphZEfKP9n5z,geysA9eGH4oqbKQCZ,uv5AYnEBtLg9spDHJ,eJ6TKEQxFzWCNAsXQ,Xp8CjLQhoPW5sT75p,MuNhyj6zwjoAEfTMN,SyJJ5Jg73ACoQrx8f,cBo4mZjAka9LwzKTe,hZhFjJas662ZSSYGy,miYno9arTzkrydG2a,DbjWyM2ijBESWdi5Y,kB4WfYZKbEKwqPn6L,AbS6SNy395Ds5A3rY,rAtC7HdNWaCMZrHa5,eR3cFPYwqFzhZHEuN,QHcSAAd4xxHnCtBMs,L6KPXbFJ9BAsZ3ftP,9LdfuaATYLNsc2MfA,wttmt2ftS5G8pQPab,tKApg95D8Tf2Qwa5B,x3qcRQPigtbBdbx5S,TRK2dPpEyAW5EyZtS,sjBDgWX5DExNQSRz5,cmz6sWaRvYNMGn6KH,6Q8MQfZbXg5ygqeQ6,K9792o865b4iQoYy4,wo9YnGMukPCRTryLq,gtDwb4CuimoCD9GaM,HNfzvr5i42B7q8asm,2sxNhTHm6mzfNGu9Q","FchaChiJygjyt5ZWS,L4HnBuSDtPL7T2YvM,TRs7RFkh8D4Rya7jq",DigwvmeSegZvzSg5S,2021-07-22T15:30:57Z,setA,"red,purple,white,yellow",4,coopMulti,false
