_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_YyHKq9EYbJumA3ANL_response,data.player_YyHKq9EYbJumA3ANL_time,data.player_YyHKq9EYbJumA3ANL_utility,data.player_n9GBgFk6Hxa9zipd7_response,data.player_n9GBgFk6Hxa9zipd7_time,data.player_n9GBgFk6Hxa9zipd7_utility,data.player_qNNHZG4JCrXM4zqZq_response,data.player_qNNHZG4JCrXM4zqZq_time,data.player_qNNHZG4JCrXM4zqZq_utility,data.player_PBJ9wLDgHHcrw4bQD_response,data.player_PBJ9wLDgHHcrw4bQD_time,data.player_PBJ9wLDgHHcrw4bQD_utility,data.player_e9qSnb4XLQTbZgEkQ_response,data.player_e9qSnb4XLQTbZgEkQ_time,data.player_e9qSnb4XLQTbZgEkQ_utility,data.player_opJZBAegrZBTBgahz_response,data.player_opJZBAegrZBTBgahz_time,data.player_opJZBAegrZBTBgahz_utility,data.player_aZ4LjhRDtYDMe6Mp7_response,data.player_aZ4LjhRDtYDMe6Mp7_time,data.player_aZ4LjhRDtYDMe6Mp7_utility,data.player_d5YFZ82ezNvBdjX8D_response,data.player_d5YFZ82ezNvBdjX8D_time,data.player_d5YFZ82ezNvBdjX8D_utility,data.player_hYn4YgbBpPcGAQYgK_response,data.player_hYn4YgbBpPcGAQYgK_time,data.player_hYn4YgbBpPcGAQYgK_utility,data.player_DzW5A3BKQz6yD5bAn_response,data.player_DzW5A3BKQz6yD5bAn_time,data.player_DzW5A3BKQz6yD5bAn_utility,data.player_ZxRrvBffD6DbPajeA_response,data.player_ZxRrvBffD6DbPajeA_time,data.player_ZxRrvBffD6DbPajeA_utility,data.player_wZm8oTPGLXW6t98qP_response,data.player_wZm8oTPGLXW6t98qP_time,data.player_wZm8oTPGLXW6t98qP_utility,data.player_LAYJsd5Lr7o9FAm4t_response,data.player_LAYJsd5Lr7o9FAm4t_time,data.player_LAYJsd5Lr7o9FAm4t_utility,data.player_duYYpzofm6fYRjBsS_response,data.player_duYYpzofm6fYRjBsS_time,data.player_duYYpzofm6fYRjBsS_utility,data.player_kqGapafwDf7kdgxEP_response,data.player_kqGapafwDf7kdgxEP_time,data.player_kqGapafwDf7kdgxEP_utility,data.player_XhNyocPsCc5jyxym2_response,data.player_XhNyocPsCc5jyxym2_time,data.player_XhNyocPsCc5jyxym2_utility,data.player_ga7mdcuNmWBHAoR9k_response,data.player_ga7mdcuNmWBHAoR9k_time,data.player_ga7mdcuNmWBHAoR9k_utility,data.player_jgkvxoeQGQNM3PduY_response,data.player_jgkvxoeQGQNM3PduY_time,data.player_jgkvxoeQGQNM3PduY_utility,data.player_MWdc5C6Rqz7rCartu_response,data.player_MWdc5C6Rqz7rCartu_time,data.player_MWdc5C6Rqz7rCartu_utility,data.player_Ngb2MQcFPDdE425hz_response,data.player_Ngb2MQcFPDdE425hz_time,data.player_Ngb2MQcFPDdE425hz_utility,data.player_TFC5ZPh7SSsrqs4vn_response,data.player_TFC5ZPh7SSsrqs4vn_time,data.player_TFC5ZPh7SSsrqs4vn_utility,data.player_BCnyrHFnDe2BEr3dN_response,data.player_BCnyrHFnDe2BEr3dN_time,data.player_BCnyrHFnDe2BEr3dN_utility,data.player_Gf7jHjgxd3hSA8G6E_response,data.player_Gf7jHjgxd3hSA8G6E_time,data.player_Gf7jHjgxd3hSA8G6E_utility,data.player_aJe45NbcSwEyoPHiK_response,data.player_aJe45NbcSwEyoPHiK_time,data.player_aJe45NbcSwEyoPHiK_utility,data.player_DyLQQyB58rtLJ8bot_response,data.player_DyLQQyB58rtLJ8bot_time,data.player_DyLQQyB58rtLJ8bot_utility,data.player_E9XByhsbpFkwxdPBJ_response,data.player_E9XByhsbpFkwxdPBJ_time,data.player_E9XByhsbpFkwxdPBJ_utility,data.player_LTs2tnjRZmH9NYkXv_response,data.player_LTs2tnjRZmH9NYkXv_time,data.player_LTs2tnjRZmH9NYkXv_utility,data.player_DpAafj8fY9zYqBDrt_response,data.player_DpAafj8fY9zYqBDrt_time,data.player_DpAafj8fY9zYqBDrt_utility,data.player_iRrdmcGkkYcNPzr8M_response,data.player_iRrdmcGkkYcNPzr8M_time,data.player_iRrdmcGkkYcNPzr8M_utility,data.player_yQF4oZdZAsmS3yNiJ_response,data.player_yQF4oZdZAsmS3yNiJ_time,data.player_yQF4oZdZAsmS3yNiJ_utility,data.player_J4r6Sgiyiv6GaE4w8_response,data.player_J4r6Sgiyiv6GaE4w8_time,data.player_J4r6Sgiyiv6GaE4w8_utility,data.player_gEWrSTxqnhsBmLCRC_response,data.player_gEWrSTxqnhsBmLCRC_time,data.player_gEWrSTxqnhsBmLCRC_utility,data.player_uYJYEi4uCvmvaswYa_response,data.player_uYJYEi4uCvmvaswYa_time,data.player_uYJYEi4uCvmvaswYa_utility,data.player_odNTGwKGZuTEr3ruF_response,data.player_odNTGwKGZuTEr3ruF_time,data.player_odNTGwKGZuTEr3ruF_utility,data.player_qGkNWcXfDCrofhKcj_response,data.player_qGkNWcXfDCrofhKcj_time,data.player_qGkNWcXfDCrofhKcj_utility,data.player_w2TfbfFTrf9LJh6hd_response,data.player_w2TfbfFTrf9LJh6hd_time,data.player_w2TfbfFTrf9LJh6hd_utility,data.player_EFYiQE7m9XjB6jRSx_response,data.player_EFYiQE7m9XjB6jRSx_time,data.player_EFYiQE7m9XjB6jRSx_utility,data.player_uFitMpNHuQNeyLReG_response,data.player_uFitMpNHuQNeyLReG_time,data.player_uFitMpNHuQNeyLReG_utility,data.player_uMSWDuRBXmDSREcrn_response,data.player_uMSWDuRBXmDSREcrn_time,data.player_uMSWDuRBXmDSREcrn_utility,data.player_7hqPQd4z7K3puDdS4_response,data.player_7hqPQd4z7K3puDdS4_time,data.player_7hqPQd4z7K3puDdS4_utility,data.player_Ci4KgAcHF2SSLgkKo_response,data.player_Ci4KgAcHF2SSLgkKo_time,data.player_Ci4KgAcHF2SSLgkKo_utility,data.player_eP5tq28Zot8RGtYhS_response,data.player_eP5tq28Zot8RGtYhS_time,data.player_eP5tq28Zot8RGtYhS_utility,data.player_CmDp4MQc6SSbhG2a8_response,data.player_CmDp4MQc6SSbhG2a8_time,data.player_CmDp4MQc6SSbhG2a8_utility,data.player_GFnhDfuf4wjiqSDLb_response,data.player_GFnhDfuf4wjiqSDLb_time,data.player_GFnhDfuf4wjiqSDLb_utility,data.player_x8arsoyjNtTuaMBqT_response,data.player_x8arsoyjNtTuaMBqT_time,data.player_x8arsoyjNtTuaMBqT_utility,data.player_MExwfaN7nb5cYvdwJ_response,data.player_MExwfaN7nb5cYvdwJ_time,data.player_MExwfaN7nb5cYvdwJ_utility,data.player_uGLajg549xfTiNqor_response,data.player_uGLajg549xfTiNqor_time,data.player_uGLajg549xfTiNqor_utility,data.player_ybN3MNYRF5QENqn3f_response,data.player_ybN3MNYRF5QENqn3f_time,data.player_ybN3MNYRF5QENqn3f_utility,data.player_3KGbH4dqGD4h24pRM_response,data.player_3KGbH4dqGD4h24pRM_time,data.player_3KGbH4dqGD4h24pRM_utility,data.player_j9M9EbWB57iQvkBoK_response,data.player_j9M9EbWB57iQvkBoK_time,data.player_j9M9EbWB57iQvkBoK_utility,data.player_sdTyAbNRDZTCLJSo8_response,data.player_sdTyAbNRDZTCLJSo8_time,data.player_sdTyAbNRDZTCLJSo8_utility
4u85L6iLCkD3uLQJZ,22,"RL2eKp34iBW2agw9c,JASL3B9tRQJZ9fvMB",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",10,1,22,3,"{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_10,4334,11,white_3,1984,6,white_3,2220,6,,,,,,,,,,,,,,,,,,
A7EQTH8ZSgvmJxmjo,23,"YuRHF7efBq4sSQNPs,EaKdY8ps6FvGfwK7J",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",11,1,23,3,"{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_4,4957,9,white_8,2260,5.5,white_8,3004,5.5,,,,,,,,,,,,,,,,,,
ca3aoe4utw6XixZEA,24,"AA7A6G49vmouBvJuD,36z6bNPdDxhxp6J2Y",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",0,2,24,3,"{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_1,6893,6,purple_1,3877,6,purple_2,2655,8,,,,,,,,,,,,,,,,,,
ryc4psozzLX4nHKFL,25,"72rB7gcsLiZg8nGWY,S9oydGxt7SDy4Kd9h",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",1,2,25,3,"{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_12,5207,5,purple_12,3527,5,purple_3,2575,9,,,,,,,,,,,,,,,,,,
tEmePA9YwYArytT6E,26,"DMieMkkDWpemsxaBY,YoYw9EFxR9u3K6RZG",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",2,2,26,3,"{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_6,5175,6,purple_10,1882,12,purple_3,4821,10,,,,,,,,,,,,,,,,,,
sPd2gn5EyC2Pikobo,27,"wqZqmT6Cz2vhALDe4,K6Tj6kN5u7uRtEcWb",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",3,2,27,3,"{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_10,7911,7,purple_4,2396,11,purple_9,1680,10,,,,,,,,,,,,,,,,,,
DXRB66tmcaybXgJtw,28,"KHvNRyMehg8MuBpW9,97HWRdEuZ527i9Lne",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",4,2,28,3,"{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_10,4293,4.5,purple_9,2645,5,purple_10,3909,4.5,,,,,,,,,,,,,,,,,,
7sgqhtYxsQZXCqEW9,29,"SHGrwGa4HQbewZJmX,obgHN2v2TG8bzaZZt",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",5,2,29,3,"{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_12,4851,11,purple_7,1887,10,purple_2,4376,8,,,,,,,,,,,,,,,,,,
hzqYmWp92atuPi6gh,30,"m8oexmDoD9s6JPfNJ,BdE7nZuvuKWLXq7ox",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",6,2,30,3,"{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_9,5768,8,purple_6,1972,11,purple_8,4124,7,,,,,,,,,,,,,,,,,,
J9RRRF7eQgz9oiz38,31,"3AptufEG7ogwQza88,cDfHyJpHobKPi2XYp",sdRkHdBCdbxeAehFd,2021-07-19T18:19:07Z,"{""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""x8arsoyjNtTuaMBqT""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""CmDp4MQc6SSbhG2a8""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""GFnhDfuf4wjiqSDLb""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""x8arsoyjNtTuaMBqT""}}",7,2,31,3,"{""text"":null,""playerId"":""x8arsoyjNtTuaMBqT"",""type"":""alert""},{""text"":null,""playerId"":""GFnhDfuf4wjiqSDLb"",""type"":""alert""},{""text"":null,""playerId"":""CmDp4MQc6SSbhG2a8"",""type"":""alert""}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_1,6649,5,purple_3,6093,8,purple_1,4106,5,,,,,,,,,,,,,,,,,,
