_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.name,data.avatar,data.nameColor,data.bonus,data.clicked,data.timeClick,data.imageOrder,data.scoreIncrement,data.clickLength,data.rawScore,data.exitTimeoutId,data.exited
3Nnn8occqoCGmgaNs,,2021-07-27T18:25:46Z,2021-07-27T18:25:46Z,1,ExitSurvey,2021-07-27T18:34:18Z,finished,,,,2021-07-27T18:21:14Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.860486000000002,white_12,5360,"white_12,white_5,white_3,white_7,white_1,white_11,white_6,white_2,white_8,white_4,white_9,white_10",0.060006000000000004,2,6,,
2C45LxBJGanrm9RHH,,,,,Sorry,2021-07-27T18:39:13Z,gameFull,,2021-07-27T18:41:04Z,custom,2021-07-27T18:21:21Z,,,,,,,,,,,,
nK4mWHYFhSGTrNjR4,,2021-07-27T18:25:34Z,2021-07-27T18:25:34Z,1,ExitSurvey,2021-07-27T18:34:18Z,finished,,,,2021-07-27T18:21:22Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.415441500000002,white_5,1786,"white_1,white_2,white_4,white_9,white_3,white_5,white_11,white_12,white_8,white_6,white_7,white_10",0.10001,1,10,,
dnB9hbBA6dmZago9h,,2021-07-27T18:24:36Z,2021-07-27T18:24:36Z,1,ExitSurvey,2021-07-27T18:33:27Z,finished,,,,2021-07-27T18:21:46Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.345434500000002,white_5,3468,"white_5,white_10,white_12,white_9,white_8,white_7,white_3,white_11,white_1,white_6,white_2,white_4",0.10001,1,10,,
fjmDxSzZK8TzeuqET,,2021-07-27T18:25:33Z,2021-07-27T18:25:33Z,1,ExitSurvey,2021-07-27T18:34:18Z,finished,,,,2021-07-27T18:21:49Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.6453645,white_12,4339,"white_12,white_7,white_9,white_3,white_2,white_1,white_11,white_10,white_5,white_4,white_8,white_6",0.060006000000000004,2,6,,
EPnjNN6rFpfvdrp9b,,2021-07-27T18:34:17Z,2021-07-27T18:34:17Z,1,ExitSurvey,2021-07-27T18:45:44Z,finished,,,,2021-07-27T18:22:52Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.282094833333333,white_4,3524,"white_10,white_9,white_6,white_2,white_5,white_3,white_12,white_4,white_8,white_11,white_7,white_1",0.12001200000000001,1,12,,
iK5czcuwZE8ddiFkC,,2021-07-27T18:33:23Z,2021-07-27T18:33:23Z,1,ExitSurvey,2021-07-27T18:46:05Z,finished,,,,2021-07-27T18:26:08Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,3.3153315,purple_10,1834,"purple_11,purple_5,purple_6,purple_9,purple_2,purple_8,purple_10,purple_4,purple_7,purple_12,purple_3,purple_1",0.0550055,2,5.5,,
DagJhXaG5grTvAFXB,,2021-07-27T18:30:12Z,2021-07-27T18:30:12Z,1,ExitSurvey,2021-07-27T18:37:50Z,finished,,,,2021-07-27T18:26:37Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.9420608333333345,purple_5,1851,"purple_3,purple_4,purple_6,purple_7,purple_5,purple_10,purple_1,purple_8,purple_9,purple_12,purple_11,purple_2",0.10001,1,10,,
TrhaJ3nKf55WBJNzE,,2021-07-27T18:30:05Z,2021-07-27T18:30:05Z,1,ExitSurvey,2021-07-27T18:38:53Z,finished,,,,2021-07-27T18:26:38Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.150514999999999,white_3,1404,"white_1,white_10,white_8,white_2,white_4,white_11,white_5,white_3,white_7,white_12,white_9,white_6",0.060006000000000004,2,6,,
4nGB9WDLQmfuwb6YD,,2021-07-27T18:30:12Z,2021-07-27T18:30:12Z,1,ExitSurvey,2021-07-27T18:37:50Z,finished,,,,2021-07-27T18:26:41Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.527019333333333,purple_8,3179,"purple_10,purple_9,purple_1,purple_7,purple_3,purple_8,purple_4,purple_6,purple_2,purple_5,purple_11,purple_12",0.09000899999999999,1,9,,
ZPtPsfG9bpRjWQtdt,,2021-07-27T18:32:06Z,2021-07-27T18:32:06Z,1,ExitSurvey,2021-07-27T18:40:36Z,finished,,,,2021-07-27T18:26:47Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.9953995,purple_10,1988,"purple_3,purple_11,purple_7,purple_9,purple_2,purple_4,purple_12,purple_1,purple_8,purple_6,purple_5,purple_10",0.09000899999999999,1,9,,
JJWZgZf9xBvSQ8DZQ,,2021-07-27T18:35:42Z,2021-07-27T18:35:42Z,1,"Sorry,ExitSurvey",2021-07-27T18:44:34Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-07-27T18:26:48Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.070207,yellow_11,2612,"yellow_1,yellow_6,yellow_3,yellow_2,yellow_10,yellow_4,yellow_12,yellow_9,yellow_7,yellow_8,yellow_5,yellow_11",0.12001200000000001,1,12,17270,true
3zDwavPGJLfxQYj7D,,2021-07-27T18:36:45Z,2021-07-27T18:36:45Z,1,"Sorry,ExitSurvey",2021-07-27T18:45:19Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-07-27T18:26:53Z,Repi,/avatars/jdenticon/Samuel,#8138A8,2.1102110000000005,yellow_9,224891,"yellow_12,yellow_11,yellow_5,yellow_10,yellow_7,yellow_4,yellow_1,yellow_6,yellow_9,yellow_8,yellow_3,yellow_2",0.10001,1,10,16250,true
AijusZp42hwZhYXfD,,2021-07-27T18:32:24Z,2021-07-27T18:32:24Z,1,ExitSurvey,2021-07-27T18:41:46Z,finished,,,,2021-07-27T18:26:56Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.875487499999998,yellow_7,1942,"yellow_7,yellow_9,yellow_4,yellow_6,yellow_10,yellow_3,yellow_11,yellow_12,yellow_1,yellow_8,yellow_5,yellow_2",0.060006000000000004,2,6,,
hXQA6kRgWXggaQP6i,,2021-07-27T18:33:06Z,2021-07-27T18:33:06Z,1,ExitSurvey,2021-07-27T18:46:05Z,finished,,,,2021-07-27T18:26:58Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.8153815000000018,purple_10,7850,"purple_11,purple_1,purple_10,purple_6,purple_2,purple_9,purple_12,purple_3,purple_8,purple_7,purple_5,purple_4",0.0550055,2,5.5,,
ahaxbS8aTaoyPA7sF,,,,,"Sorry,ExitSurvey",2021-07-27T18:30:59Z,gameFull,,2021-07-27T18:39:45Z,custom,2021-07-27T18:27:04Z,,,,,,,,,,,,
zatuS6z5cDPt47D5e,,2021-07-27T18:35:24Z,2021-07-27T18:35:24Z,1,ExitSurvey,2021-07-27T18:45:44Z,finished,,,,2021-07-27T18:27:19Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.012067833333333,white_8,2930,"white_10,white_3,white_4,white_2,white_1,white_12,white_11,white_5,white_7,white_6,white_9,white_8",0.080008,1,8,,
Wa5SNCA5chnAjYHo3,,2021-07-27T18:32:51Z,2021-07-27T18:32:51Z,1,ExitSurvey,2021-07-27T18:41:46Z,finished,,,,2021-07-27T18:27:21Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.230423000000001,yellow_5,1119,"yellow_1,yellow_12,yellow_8,yellow_3,yellow_6,yellow_9,yellow_2,yellow_11,yellow_7,yellow_5,yellow_10,yellow_4",0.10001,1,10,,
2gePatCAmSHf5wAEo,,2021-07-27T18:32:14Z,2021-07-27T18:32:14Z,1,ExitSurvey,2021-07-27T18:40:36Z,finished,,,,2021-07-27T18:27:21Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.200520000000001,purple_7,2161,"purple_10,purple_8,purple_12,purple_7,purple_6,purple_5,purple_2,purple_3,purple_1,purple_11,purple_4,purple_9",0.060006000000000004,2,6,,
2ETdHoh7pz3ZoH5cg,,2021-07-27T18:29:47Z,2021-07-27T18:29:47Z,1,ExitSurvey,2021-07-27T18:38:53Z,finished,,,,2021-07-27T18:27:25Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.5353535000000003,white_1,2705,"white_8,white_5,white_9,white_4,white_10,white_3,white_6,white_2,white_7,white_11,white_1,white_12",0.09000899999999999,1,9,,
gPopSHDsdxceEWdgN,,2021-07-27T18:32:00Z,2021-07-27T18:32:00Z,1,ExitSurvey,2021-07-27T18:40:36Z,finished,,,,2021-07-27T18:27:27Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,3.5653565000000014,purple_7,2384,"purple_1,purple_10,purple_12,purple_9,purple_11,purple_8,purple_3,purple_7,purple_2,purple_6,purple_5,purple_4",0.060006000000000004,2,6,,
pmnDPayuwJQdJezbA,,2021-07-27T18:35:42Z,2021-07-27T18:35:42Z,1,ExitSurvey,2021-07-27T18:45:44Z,finished,,,,2021-07-27T18:28:04Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.8671533333333326,white_12,2387,"white_2,white_1,white_5,white_6,white_12,white_3,white_9,white_8,white_11,white_10,white_7,white_4",0.110011,1,11,,
JrpFnwF4dWo3Rb5cx,,2021-07-27T18:33:11Z,2021-07-27T18:33:11Z,1,ExitSurvey,2021-07-27T18:46:05Z,finished,,,,2021-07-27T18:28:33Z,Repi,/avatars/jdenticon/Samuel,#8138A8,4.440443999999999,purple_5,2425,"purple_10,purple_9,purple_5,purple_11,purple_2,purple_3,purple_7,purple_4,purple_6,purple_8,purple_1,purple_12",0.12001200000000001,1,12,,
Ct3tvnrT3vjFiAAZp,,2021-07-27T18:32:54Z,2021-07-27T18:32:54Z,1,ExitSurvey,2021-07-27T18:41:46Z,finished,,,,2021-07-27T18:29:11Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.655365500000001,yellow_7,-8131,"yellow_5,yellow_4,yellow_3,yellow_7,yellow_1,yellow_9,yellow_6,yellow_2,yellow_11,yellow_12,yellow_8,yellow_10",0.060006000000000004,2,6,,
q4ZcEetwp9t2qZE2Q,,2021-07-27T18:37:43Z,2021-07-27T18:37:43Z,1,"Sorry,ExitSurvey",2021-07-27T18:44:34Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-07-27T18:34:09Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,1.920192,yellow_4,7462,"yellow_12,yellow_11,yellow_4,yellow_6,yellow_7,yellow_9,yellow_2,yellow_5,yellow_10,yellow_1,yellow_3,yellow_8",0.080008,1,8,8770,true
i64AT2oevqwrzA7mZ,,2021-07-27T18:37:51Z,2021-07-27T18:37:51Z,1,"Sorry,ExitSurvey",2021-07-27T18:39:13Z,gameFull,,2021-07-27T18:39:44Z,custom,2021-07-27T18:36:14Z,,,,,,,,,,,,
uoJcbeaThNQCPvSpi,,,,,"Sorry,ExitSurvey",2021-07-27T18:39:13Z,gameFull,,2021-07-27T18:39:43Z,custom,2021-07-27T18:36:24Z,,,,,,,,,,,,
pP5TfYNHLi7Zh7Zpt,,2021-07-27T18:42:15Z,2021-07-27T18:42:15Z,1,ExitSurvey,2021-07-27T19:01:50Z,finished,,,,2021-07-27T18:40:11Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.295429500000002,red_11,3504,"red_5,red_6,red_10,red_7,red_1,red_8,red_12,red_3,red_4,red_9,red_2,red_11",0.045004499999999996,2,4.5,,
efMDQBYdguSAibEGW,,2021-07-27T18:40:39Z,2021-07-27T18:40:39Z,1,,2021-07-27T18:49:34Z,gameFull,,2021-07-27T18:44:46Z,custom,2021-07-27T18:40:13Z,,,,,,,,,,,,
Trk2GHzC5BndMnEWK,,2021-07-27T18:46:53Z,2021-07-27T18:46:53Z,1,ExitSurvey,2021-07-27T19:01:50Z,finished,,,,2021-07-27T18:42:34Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.160516000000001,red_12,6611,"red_3,red_6,red_12,red_4,red_7,red_10,red_1,red_9,red_5,red_2,red_11,red_8",0.12001200000000001,1,12,,
Fev77TGS2MJPEB6J4,,2021-07-27T18:49:34Z,2021-07-27T18:49:34Z,1,ExitSurvey,2021-07-27T19:01:50Z,finished,,,,2021-07-27T18:43:36Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.7453745000000005,red_11,3204,"red_12,red_5,red_6,red_8,red_11,red_2,red_3,red_9,red_7,red_4,red_1,red_10",0.045004499999999996,2,4.5,,
H8trtyCkdaBfK9R8Z,,,,,"Sorry,ExitSurvey",2021-07-27T18:49:34Z,gameFull,,,,2021-07-27T18:49:16Z,,,,,,,,,,,,
