roundID,index,gameId,createdAt,repNum,blockNum,trialNum,numPlayers,text,playerId,type,submitted
uZ4KhG8JweH9Nv8Sf,0,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,0,0,0,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
uZ4KhG8JweH9Nv8Sf,0,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,0,0,0,3,ill have the pink with yellow tips,YyHKq9EYbJumA3ANL,message,FALSE
uZ4KhG8JweH9Nv8Sf,0,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,0,0,0,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
uZ4KhG8JweH9Nv8Sf,0,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,0,0,0,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
sHgip7AmTgXmk5MTj,1,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,1,0,1,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
sHgip7AmTgXmk5MTj,1,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,1,0,1,3,i'll take the red and yellow,qNNHZG4JCrXM4zqZq,message,FALSE
sHgip7AmTgXmk5MTj,1,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,1,0,1,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
sHgip7AmTgXmk5MTj,1,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,1,0,1,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
5T2LZr4rmxKBsMv6S,2,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,2,0,2,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
5T2LZr4rmxKBsMv6S,2,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,2,0,2,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
5T2LZr4rmxKBsMv6S,2,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,2,0,2,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
u4Bh7dwq6MtqCrPbA,3,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,3,0,3,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
u4Bh7dwq6MtqCrPbA,3,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,3,0,3,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
u4Bh7dwq6MtqCrPbA,3,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,3,0,3,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
tGLScBimxiSZXivdx,4,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,4,0,4,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
tGLScBimxiSZXivdx,4,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,4,0,4,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
tGLScBimxiSZXivdx,4,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,4,0,4,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
sfd8aMEMXdhJJX5yL,5,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,5,0,5,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
sfd8aMEMXdhJJX5yL,5,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,5,0,5,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
sfd8aMEMXdhJJX5yL,5,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,5,0,5,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
jYj3mkvz6qtKvGDPu,6,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,6,0,6,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
jYj3mkvz6qtKvGDPu,6,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,6,0,6,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
jYj3mkvz6qtKvGDPu,6,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,6,0,6,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
pGtdD6eMiR6yYhcm5,7,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,7,0,7,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
pGtdD6eMiR6yYhcm5,7,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,7,0,7,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
pGtdD6eMiR6yYhcm5,7,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,7,0,7,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
aYAWsJf6MSZ973pJ7,8,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,8,0,8,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
aYAWsJf6MSZ973pJ7,8,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,8,0,8,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
aYAWsJf6MSZ973pJ7,8,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,8,0,8,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
PWajw9nXxzcGSfZKt,9,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,9,0,9,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
PWajw9nXxzcGSfZKt,9,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,9,0,9,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
PWajw9nXxzcGSfZKt,9,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,9,0,9,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
jTbw9qdrrQWZCqfBu,10,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,10,0,10,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
jTbw9qdrrQWZCqfBu,10,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,10,0,10,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
jTbw9qdrrQWZCqfBu,10,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,10,0,10,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
aKaM3RdsnfuEqx63L,11,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,11,0,11,3,NA,YyHKq9EYbJumA3ANL,alert,FALSE
aKaM3RdsnfuEqx63L,11,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,11,0,11,3,NA,n9GBgFk6Hxa9zipd7,alert,FALSE
aKaM3RdsnfuEqx63L,11,woWsWsG64iWMYwDus,2021-07-19T18:08:12Z,11,0,11,3,NA,qNNHZG4JCrXM4zqZq,alert,FALSE
