_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
PGqZv52YuSfN6Sqeq,0,selection,Selection,2021-08-19T19:07:13Z,180,HMW5PZnQmFwJeD4Xz,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:07:12.923Z""}"
wgfK9QYP7sQhTHMSf,1,feedback,Feedback,2021-08-19T19:08:16Z,5,HMW5PZnQmFwJeD4Xz,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:08:16.565Z""}"
G5d94NthbTuRHumtF,2,selection,Selection,2021-08-19T19:08:22Z,180,kgFtZjKhH6iE5G37L,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:08:22.148Z""}"
KybCzoWipZjPnhxpZ,3,feedback,Feedback,2021-08-19T19:09:10Z,5,kgFtZjKhH6iE5G37L,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:09:10.274Z""}"
GDnw9TurfZzj89oaD,4,selection,Selection,2021-08-19T19:09:16Z,180,TLCGuoCNDreCfRQ5X,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:09:16.227Z""}"
NLYtwvzwizNTvfREZ,5,feedback,Feedback,2021-08-19T19:09:44Z,5,TLCGuoCNDreCfRQ5X,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:09:43.944Z""}"
Kshxa5s5xgKDHrPsu,6,selection,Selection,2021-08-19T19:09:50Z,180,5sRLrMDBM39Xe4u8Y,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:09:50.273Z""}"
kDDYMcWnqxKaeCct4,7,feedback,Feedback,2021-08-19T19:11:12Z,5,5sRLrMDBM39Xe4u8Y,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:11:12.511Z""}"
siSL3fpe2yPWc3qDW,8,selection,Selection,2021-08-19T19:11:18Z,180,Sz7yhFc62WQrTxiZF,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:11:18.516Z""}"
YKC6jRDqkFBduXGAE,9,feedback,Feedback,2021-08-19T19:12:25Z,5,Sz7yhFc62WQrTxiZF,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:12:25.055Z""}"
LkjG3JL7BwnfnPDSD,10,selection,Selection,2021-08-19T19:12:31Z,180,PrrwyzTu4kCZtpdoy,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:12:31.373Z""}"
a4t53WZtNwXHsC4Yc,11,feedback,Feedback,2021-08-19T19:13:08Z,5,PrrwyzTu4kCZtpdoy,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:13:08.517Z""}"
7yLPb2YoCDNgNRqGe,12,selection,Selection,2021-08-19T19:13:14Z,180,2mtumzGBg5Fcrh5cG,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:13:14.382Z""}"
KYWvpvk7uiAHXJQf5,13,feedback,Feedback,2021-08-19T19:14:25Z,5,2mtumzGBg5Fcrh5cG,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:14:25.592Z""}"
35RiwLSrtZXmKXSYR,14,selection,Selection,2021-08-19T19:14:31Z,180,kKd8vXQNSyrnYPrTQ,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:14:31.410Z""}"
3fQ88Gkuey6Wqxy7y,15,feedback,Feedback,2021-08-19T19:15:32Z,5,kKd8vXQNSyrnYPrTQ,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:15:32.491Z""}"
YdE8WGZZey2hWNHjR,16,selection,Selection,2021-08-19T19:15:38Z,180,TcamnDsLqLyr7kN7t,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:15:38.472Z""}"
Q6CqLnYarcpDfbpYu,17,feedback,Feedback,2021-08-19T19:16:37Z,5,TcamnDsLqLyr7kN7t,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:16:37.553Z""}"
RHWHM3e3jsPdtTogd,18,selection,Selection,2021-08-19T19:16:43Z,180,Y9oMZjyPKfzYs6D4B,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-08-19T19:16:43.465Z""}"
sTEPp9WLLbq8RMeEh,19,feedback,Feedback,2021-08-19T19:17:10Z,5,Y9oMZjyPKfzYs6D4B,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-08-19T19:17:10.158Z""}"
