roundId,index,stageIds,gameId,createdAt,repNum,blockNum,trialNum,numPlayers,submitted,playerId,playerResponse,time_sec,playerUtility
k5BcSA4RRxN64Hdct,10,"iGhcpCmRsHEetEEAn,tqf2xJzmhAdwXdpdt",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,1,10,3,FALSE,6hvMdLE9nJSutH8EC,white_10,0.365,7.33333333333333
k5BcSA4RRxN64Hdct,10,"iGhcpCmRsHEetEEAn,tqf2xJzmhAdwXdpdt",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,1,10,3,FALSE,PDsF9w8L2wcbTFqPK,white_12,2.5,7.33333333333333
k5BcSA4RRxN64Hdct,10,"iGhcpCmRsHEetEEAn,tqf2xJzmhAdwXdpdt",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,1,10,3,FALSE,b8uvbv78oddp4MXBk,white_1,3.003,7.33333333333333
4BAEX42qfYJ2qKkwZ,11,"PXLACyQa6QPckJ3hR,8aKZ3LP9NoE524FZb",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,1,11,3,FALSE,6hvMdLE9nJSutH8EC,white_11,0.346,3
4BAEX42qfYJ2qKkwZ,11,"PXLACyQa6QPckJ3hR,8aKZ3LP9NoE524FZb",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,1,11,3,FALSE,PDsF9w8L2wcbTFqPK,white_12,1.281,3
4BAEX42qfYJ2qKkwZ,11,"PXLACyQa6QPckJ3hR,8aKZ3LP9NoE524FZb",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,1,11,3,FALSE,b8uvbv78oddp4MXBk,white_11,3.298,3
awSjuQTtnFaCkytQD,12,"L68TT59xTAukZZHAZ,b7JuAyeJKonQJsCk3",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,0,2,12,3,FALSE,6hvMdLE9nJSutH8EC,white_9,0.34,6.66666666666667
awSjuQTtnFaCkytQD,12,"L68TT59xTAukZZHAZ,b7JuAyeJKonQJsCk3",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,0,2,12,3,FALSE,PDsF9w8L2wcbTFqPK,white_3,2.181,6.66666666666667
awSjuQTtnFaCkytQD,12,"L68TT59xTAukZZHAZ,b7JuAyeJKonQJsCk3",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,0,2,12,3,FALSE,b8uvbv78oddp4MXBk,white_2,2.816,6.66666666666667
59PqSGeCzJh2omAY5,13,"LvNqr7Niyj2aNWBM2,YksP8t3RymcrC9bjy",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,1,2,13,3,FALSE,6hvMdLE9nJSutH8EC,white_5,1.942,3.66666666666667
59PqSGeCzJh2omAY5,13,"LvNqr7Niyj2aNWBM2,YksP8t3RymcrC9bjy",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,1,2,13,3,FALSE,PDsF9w8L2wcbTFqPK,white_1,1.065,3.66666666666667
59PqSGeCzJh2omAY5,13,"LvNqr7Niyj2aNWBM2,YksP8t3RymcrC9bjy",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,1,2,13,3,FALSE,b8uvbv78oddp4MXBk,white_1,2.579,3.66666666666667
iaafs4KuoRLdkdwW7,14,"gDcZ75GAdENwu4QGx,LrCTQX46WGeGvqKTw",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,2,2,14,3,FALSE,6hvMdLE9nJSutH8EC,white_9,0.136,5
iaafs4KuoRLdkdwW7,14,"gDcZ75GAdENwu4QGx,LrCTQX46WGeGvqKTw",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,2,2,14,3,FALSE,PDsF9w8L2wcbTFqPK,white_2,0.982,5
iaafs4KuoRLdkdwW7,14,"gDcZ75GAdENwu4QGx,LrCTQX46WGeGvqKTw",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,2,2,14,3,FALSE,b8uvbv78oddp4MXBk,white_2,2.326,5
czxNZDWBZhuSjfojC,15,"6RMaFGLS5NzsAMpz3,vTLps7pZNKtoB6Pjn",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,3,2,15,3,FALSE,6hvMdLE9nJSutH8EC,white_5,0.193,3
czxNZDWBZhuSjfojC,15,"6RMaFGLS5NzsAMpz3,vTLps7pZNKtoB6Pjn",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,3,2,15,3,FALSE,PDsF9w8L2wcbTFqPK,white_4,1.156,3
czxNZDWBZhuSjfojC,15,"6RMaFGLS5NzsAMpz3,vTLps7pZNKtoB6Pjn",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,3,2,15,3,FALSE,b8uvbv78oddp4MXBk,white_5,1.349,3
KMtNYejM3BXHTDWeW,16,"X9uboPi5CkcwjpRDp,tB7bM5Ff4PGdHxGZz",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,2,16,3,FALSE,6hvMdLE9nJSutH8EC,white_9,1.167,7.33333333333333
KMtNYejM3BXHTDWeW,16,"X9uboPi5CkcwjpRDp,tB7bM5Ff4PGdHxGZz",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,2,16,3,FALSE,PDsF9w8L2wcbTFqPK,white_1,0.724,7.33333333333333
KMtNYejM3BXHTDWeW,16,"X9uboPi5CkcwjpRDp,tB7bM5Ff4PGdHxGZz",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,2,16,3,FALSE,b8uvbv78oddp4MXBk,white_7,3.356,7.33333333333333
T29kqv4dWd9zKXy2D,17,"jqJXG4edc9ZpA7mTp,StFkhHTDxQSMpgbNh",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,2,17,3,FALSE,6hvMdLE9nJSutH8EC,white_11,0.252,5.33333333333333
T29kqv4dWd9zKXy2D,17,"jqJXG4edc9ZpA7mTp,StFkhHTDxQSMpgbNh",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,2,17,3,FALSE,PDsF9w8L2wcbTFqPK,white_6,0.945,5.33333333333333
T29kqv4dWd9zKXy2D,17,"jqJXG4edc9ZpA7mTp,StFkhHTDxQSMpgbNh",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,2,17,3,FALSE,b8uvbv78oddp4MXBk,white_6,1.936,5.33333333333333
dmMeWxwL4Zqp36ZiJ,18,"2wYT5bur4GobqzF9N,ZM2tXinNzFoNtxdDt",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,0,3,18,3,FALSE,6hvMdLE9nJSutH8EC,white_7,1.036,4.33333333333333
dmMeWxwL4Zqp36ZiJ,18,"2wYT5bur4GobqzF9N,ZM2tXinNzFoNtxdDt",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,0,3,18,3,FALSE,PDsF9w8L2wcbTFqPK,white_7,1.466,4.33333333333333
dmMeWxwL4Zqp36ZiJ,18,"2wYT5bur4GobqzF9N,ZM2tXinNzFoNtxdDt",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,0,3,18,3,FALSE,b8uvbv78oddp4MXBk,white_12,3.853,4.33333333333333
f96Ce7Q8MFtcX5ro6,19,"jsLKf5Sbv3FJybgYb,yDbmNCzKLJgXdr4xX",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,1,3,19,3,FALSE,6hvMdLE9nJSutH8EC,white_11,1.732,8.66666666666667
f96Ce7Q8MFtcX5ro6,19,"jsLKf5Sbv3FJybgYb,yDbmNCzKLJgXdr4xX",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,1,3,19,3,FALSE,PDsF9w8L2wcbTFqPK,white_2,0.675,8.66666666666667
f96Ce7Q8MFtcX5ro6,19,"jsLKf5Sbv3FJybgYb,yDbmNCzKLJgXdr4xX",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,1,3,19,3,FALSE,b8uvbv78oddp4MXBk,white_8,1.206,8.66666666666667
f9muCxzcxcDZYizr5,20,"4ZaXWgn3YcCyFcMMP,qNKRZH3W2jnvF27Du",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,2,3,20,3,FALSE,6hvMdLE9nJSutH8EC,white_7,0.533,4.33333333333333
f9muCxzcxcDZYizr5,20,"4ZaXWgn3YcCyFcMMP,qNKRZH3W2jnvF27Du",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,2,3,20,3,FALSE,PDsF9w8L2wcbTFqPK,white_2,1.116,4.33333333333333
f9muCxzcxcDZYizr5,20,"4ZaXWgn3YcCyFcMMP,qNKRZH3W2jnvF27Du",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,2,3,20,3,FALSE,b8uvbv78oddp4MXBk,white_2,1.542,4.33333333333333
ZCwPtKwfuCemgiMoc,21,"BuPjtpKjMERHWkpgy,f3HQpvfTshoWh9jzp",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,3,3,21,3,FALSE,6hvMdLE9nJSutH8EC,white_10,0.893,8.66666666666667
ZCwPtKwfuCemgiMoc,21,"BuPjtpKjMERHWkpgy,f3HQpvfTshoWh9jzp",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,3,3,21,3,FALSE,PDsF9w8L2wcbTFqPK,white_2,1.364,8.66666666666667
ZCwPtKwfuCemgiMoc,21,"BuPjtpKjMERHWkpgy,f3HQpvfTshoWh9jzp",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,3,3,21,3,FALSE,b8uvbv78oddp4MXBk,white_1,1.28,8.66666666666667
3gjKNYi85PbLQMssW,22,"AD8Cev87woKQJuNWy,7ncih9g9M8mJZtFXf",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,3,22,3,FALSE,6hvMdLE9nJSutH8EC,white_4,0.068,4.33333333333333
3gjKNYi85PbLQMssW,22,"AD8Cev87woKQJuNWy,7ncih9g9M8mJZtFXf",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,3,22,3,FALSE,PDsF9w8L2wcbTFqPK,white_4,0.941,4.33333333333333
3gjKNYi85PbLQMssW,22,"AD8Cev87woKQJuNWy,7ncih9g9M8mJZtFXf",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,4,3,22,3,FALSE,b8uvbv78oddp4MXBk,white_2,1.352,4.33333333333333
qbyLM2HxBJcEiqkK4,23,"WhA75PMpwnNZha8B9,6RYHCaJtz6kb8Nomm",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,3,23,3,FALSE,6hvMdLE9nJSutH8EC,white_7,0.048,2.66666666666667
qbyLM2HxBJcEiqkK4,23,"WhA75PMpwnNZha8B9,6RYHCaJtz6kb8Nomm",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,3,23,3,FALSE,PDsF9w8L2wcbTFqPK,white_7,1.132,2.66666666666667
qbyLM2HxBJcEiqkK4,23,"WhA75PMpwnNZha8B9,6RYHCaJtz6kb8Nomm",7fFMnLt83jGgAY9Bm,2021-08-20T18:19:31Z,5,3,23,3,FALSE,b8uvbv78oddp4MXBk,white_4,1.938,2.66666666666667
qM7nRCGotwmkfn3sv,0,"yYgkMGxzcZTkEm8oL,N6G5XpHqCqZhGe3k8",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,0,0,3,FALSE,Bbmggxtd4fcnic2GS,red_5,4.487,7
qM7nRCGotwmkfn3sv,0,"yYgkMGxzcZTkEm8oL,N6G5XpHqCqZhGe3k8",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,0,0,3,FALSE,kvRxFNSJ5NAxmWQcm,red_4,15.088,7
qM7nRCGotwmkfn3sv,0,"yYgkMGxzcZTkEm8oL,N6G5XpHqCqZhGe3k8",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,0,0,3,FALSE,oobHJEGLBoeu4YCrL,red_3,5.672,7
uvq3TbG5Dh7pjWvCR,1,"K4NMSHACBCgKz6bYf,ZTESAyKRwhWn3WjQu",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,0,1,3,FALSE,Bbmggxtd4fcnic2GS,red_1,2.302,4.33333333333333
uvq3TbG5Dh7pjWvCR,1,"K4NMSHACBCgKz6bYf,ZTESAyKRwhWn3WjQu",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,0,1,3,FALSE,kvRxFNSJ5NAxmWQcm,red_2,6.917,4.33333333333333
uvq3TbG5Dh7pjWvCR,1,"K4NMSHACBCgKz6bYf,ZTESAyKRwhWn3WjQu",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,0,1,3,FALSE,oobHJEGLBoeu4YCrL,red_2,3.251,4.33333333333333
KmrSC3WM2jGCyoFzs,2,"atF3qLvWhBF8YPAer,C6oEwP3jW7yg7Sxpy",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,0,2,3,FALSE,Bbmggxtd4fcnic2GS,red_9,2.473,9.66666666666667
KmrSC3WM2jGCyoFzs,2,"atF3qLvWhBF8YPAer,C6oEwP3jW7yg7Sxpy",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,0,2,3,FALSE,kvRxFNSJ5NAxmWQcm,red_8,3.403,9.66666666666667
KmrSC3WM2jGCyoFzs,2,"atF3qLvWhBF8YPAer,C6oEwP3jW7yg7Sxpy",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,0,2,3,FALSE,oobHJEGLBoeu4YCrL,red_4,2.929,9.66666666666667
2jPBgEDtub3of9MNf,3,"4Pq2ehrvDs6pDNu7L,SqQyWm7qgcdsCYPq6",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,0,3,3,FALSE,Bbmggxtd4fcnic2GS,red_5,3.006,4.33333333333333
2jPBgEDtub3of9MNf,3,"4Pq2ehrvDs6pDNu7L,SqQyWm7qgcdsCYPq6",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,0,3,3,FALSE,kvRxFNSJ5NAxmWQcm,red_10,3.704,4.33333333333333
2jPBgEDtub3of9MNf,3,"4Pq2ehrvDs6pDNu7L,SqQyWm7qgcdsCYPq6",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,0,3,3,FALSE,oobHJEGLBoeu4YCrL,red_10,2.551,4.33333333333333
jFXkTY8B2boHrGFAo,4,"JAsJhTwyJWXeWvC7Y,uQWRB7xZ5offCg5xP",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,0,4,3,FALSE,Bbmggxtd4fcnic2GS,red_2,2.612,3
jFXkTY8B2boHrGFAo,4,"JAsJhTwyJWXeWvC7Y,uQWRB7xZ5offCg5xP",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,0,4,3,FALSE,kvRxFNSJ5NAxmWQcm,red_1,3.619,3
jFXkTY8B2boHrGFAo,4,"JAsJhTwyJWXeWvC7Y,uQWRB7xZ5offCg5xP",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,0,4,3,FALSE,oobHJEGLBoeu4YCrL,red_2,3.791,3
Nx5G2raHJKiXxYdRH,5,"NjFf5nZ4WasY6HNbW,jn5Zm34BxWqfBSMy2",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,0,5,3,FALSE,Bbmggxtd4fcnic2GS,red_6,2.814,8.66666666666667
Nx5G2raHJKiXxYdRH,5,"NjFf5nZ4WasY6HNbW,jn5Zm34BxWqfBSMy2",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,0,5,3,FALSE,kvRxFNSJ5NAxmWQcm,red_7,2.61,8.66666666666667
Nx5G2raHJKiXxYdRH,5,"NjFf5nZ4WasY6HNbW,jn5Zm34BxWqfBSMy2",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,0,5,3,FALSE,oobHJEGLBoeu4YCrL,red_4,3.684,8.66666666666667
svYxdPdZ45ASXXx9D,6,"HZpgNh3m7HAEjyTWo,GNz8toQXfrXk2v9Hc",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,1,6,3,FALSE,Bbmggxtd4fcnic2GS,red_2,2.172,5.66666666666667
svYxdPdZ45ASXXx9D,6,"HZpgNh3m7HAEjyTWo,GNz8toQXfrXk2v9Hc",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,1,6,3,FALSE,kvRxFNSJ5NAxmWQcm,red_3,3.318,5.66666666666667
svYxdPdZ45ASXXx9D,6,"HZpgNh3m7HAEjyTWo,GNz8toQXfrXk2v9Hc",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,1,6,3,FALSE,oobHJEGLBoeu4YCrL,red_9,2.745,5.66666666666667
F7JN9wp24jvMSeAss,7,"fmztfqXkCvGbmk24a,ADjzFcu5AegFopE7x",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,1,7,3,FALSE,Bbmggxtd4fcnic2GS,red_5,1.99,2.66666666666667
F7JN9wp24jvMSeAss,7,"fmztfqXkCvGbmk24a,ADjzFcu5AegFopE7x",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,1,7,3,FALSE,kvRxFNSJ5NAxmWQcm,red_5,4.029,2.66666666666667
F7JN9wp24jvMSeAss,7,"fmztfqXkCvGbmk24a,ADjzFcu5AegFopE7x",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,1,7,3,FALSE,oobHJEGLBoeu4YCrL,red_10,3.579,2.66666666666667
eL9JFX3mTGLLW8CWj,8,"9cjLEgM8iuC33xksT,QMT339RRzKSTgf5By",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,1,8,3,FALSE,Bbmggxtd4fcnic2GS,red_10,3.613,5
eL9JFX3mTGLLW8CWj,8,"9cjLEgM8iuC33xksT,QMT339RRzKSTgf5By",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,1,8,3,FALSE,kvRxFNSJ5NAxmWQcm,red_3,29.407,5
eL9JFX3mTGLLW8CWj,8,"9cjLEgM8iuC33xksT,QMT339RRzKSTgf5By",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,1,8,3,FALSE,oobHJEGLBoeu4YCrL,red_11,2.209,5
uzqvzRvuSz2cxMekg,9,"GD3v8ZLHJt5KoiFs7,cyZRN5eGxFHSN3aPj",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,1,9,3,FALSE,Bbmggxtd4fcnic2GS,red_10,2.015,5.66666666666667
uzqvzRvuSz2cxMekg,9,"GD3v8ZLHJt5KoiFs7,cyZRN5eGxFHSN3aPj",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,1,9,3,FALSE,kvRxFNSJ5NAxmWQcm,red_11,3.342,5.66666666666667
uzqvzRvuSz2cxMekg,9,"GD3v8ZLHJt5KoiFs7,cyZRN5eGxFHSN3aPj",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,1,9,3,FALSE,oobHJEGLBoeu4YCrL,red_7,5.317,5.66666666666667
PNdkhMgCbifXQpkdX,10,"4GZRHwM4ovjSe8L8L,8m4yQApR4LeZAb9DM",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,1,10,3,FALSE,Bbmggxtd4fcnic2GS,red_11,2.916,3.66666666666667
PNdkhMgCbifXQpkdX,10,"4GZRHwM4ovjSe8L8L,8m4yQApR4LeZAb9DM",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,1,10,3,FALSE,kvRxFNSJ5NAxmWQcm,red_6,2.827,3.66666666666667
PNdkhMgCbifXQpkdX,10,"4GZRHwM4ovjSe8L8L,8m4yQApR4LeZAb9DM",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,1,10,3,FALSE,oobHJEGLBoeu4YCrL,red_11,1.819,3.66666666666667
3x2AfkmnC5HKnYpQ5,11,"fe9HeTHnDSfsKXFNk,CiGzNwhKarFwNbttq",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,1,11,3,FALSE,Bbmggxtd4fcnic2GS,red_2,3.032,4
3x2AfkmnC5HKnYpQ5,11,"fe9HeTHnDSfsKXFNk,CiGzNwhKarFwNbttq",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,1,11,3,FALSE,kvRxFNSJ5NAxmWQcm,red_8,3.33,4
3x2AfkmnC5HKnYpQ5,11,"fe9HeTHnDSfsKXFNk,CiGzNwhKarFwNbttq",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,1,11,3,FALSE,oobHJEGLBoeu4YCrL,red_2,1.794,4
KncEENWPrYzfKtuNw,12,"gjvg2hf56A6r7zWZG,YhdzWELfem4kQjmqL",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,2,12,3,FALSE,Bbmggxtd4fcnic2GS,red_11,3.347,7
KncEENWPrYzfKtuNw,12,"gjvg2hf56A6r7zWZG,YhdzWELfem4kQjmqL",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,2,12,3,FALSE,kvRxFNSJ5NAxmWQcm,red_1,2.685,7
KncEENWPrYzfKtuNw,12,"gjvg2hf56A6r7zWZG,YhdzWELfem4kQjmqL",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,2,12,3,FALSE,oobHJEGLBoeu4YCrL,red_10,2.407,7
HSi6k6FJ5kCdf6fc9,13,"mHDoy5cg3JKDX2WxF,DoEyhSD28geWrt9KT",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,2,13,3,FALSE,Bbmggxtd4fcnic2GS,red_5,3.946,8.33333333333333
HSi6k6FJ5kCdf6fc9,13,"mHDoy5cg3JKDX2WxF,DoEyhSD28geWrt9KT",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,2,13,3,FALSE,kvRxFNSJ5NAxmWQcm,red_4,4.188,8.33333333333333
HSi6k6FJ5kCdf6fc9,13,"mHDoy5cg3JKDX2WxF,DoEyhSD28geWrt9KT",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,2,13,3,FALSE,oobHJEGLBoeu4YCrL,red_9,2.057,8.33333333333333
T5L3prXjTmQ95B3ag,14,"9Thox886yuegLYD6B,6CZpAAaWJo82EtcJC",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,2,14,3,FALSE,Bbmggxtd4fcnic2GS,red_2,1.647,7.33333333333333
T5L3prXjTmQ95B3ag,14,"9Thox886yuegLYD6B,6CZpAAaWJo82EtcJC",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,2,14,3,FALSE,kvRxFNSJ5NAxmWQcm,red_3,3.285,7.33333333333333
T5L3prXjTmQ95B3ag,14,"9Thox886yuegLYD6B,6CZpAAaWJo82EtcJC",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,2,14,3,FALSE,oobHJEGLBoeu4YCrL,red_9,3.648,7.33333333333333
MGsEig3LvxN3Fpx3f,15,"NNN8vv6XqeTqy24AA,bs3fAk8uadu3qiXS3",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,2,15,3,FALSE,Bbmggxtd4fcnic2GS,red_10,1.768,7.33333333333333
MGsEig3LvxN3Fpx3f,15,"NNN8vv6XqeTqy24AA,bs3fAk8uadu3qiXS3",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,2,15,3,FALSE,kvRxFNSJ5NAxmWQcm,red_9,4.3,7.33333333333333
MGsEig3LvxN3Fpx3f,15,"NNN8vv6XqeTqy24AA,bs3fAk8uadu3qiXS3",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,3,2,15,3,FALSE,oobHJEGLBoeu4YCrL,red_2,1.716,7.33333333333333
k3W4TcmxMBWwzsHru,16,"SyLv86whCJDcHEGkM,Qhx3JQn3NQteHgNgL",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,2,16,3,FALSE,Bbmggxtd4fcnic2GS,red_11,1.921,2.66666666666667
k3W4TcmxMBWwzsHru,16,"SyLv86whCJDcHEGkM,Qhx3JQn3NQteHgNgL",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,2,16,3,FALSE,kvRxFNSJ5NAxmWQcm,red_11,3.598,2.66666666666667
k3W4TcmxMBWwzsHru,16,"SyLv86whCJDcHEGkM,Qhx3JQn3NQteHgNgL",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,4,2,16,3,FALSE,oobHJEGLBoeu4YCrL,red_7,1.726,2.66666666666667
Pe2CBMyo4YjRdFGn4,17,"iaGN6NSwaEJfKnAxn,kR3vPBdzDCwMKuaTA",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,2,17,3,FALSE,Bbmggxtd4fcnic2GS,red_10,2.59,1.66666666666667
Pe2CBMyo4YjRdFGn4,17,"iaGN6NSwaEJfKnAxn,kR3vPBdzDCwMKuaTA",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,2,17,3,FALSE,kvRxFNSJ5NAxmWQcm,red_10,3.328,1.66666666666667
Pe2CBMyo4YjRdFGn4,17,"iaGN6NSwaEJfKnAxn,kR3vPBdzDCwMKuaTA",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,5,2,17,3,FALSE,oobHJEGLBoeu4YCrL,red_5,2.301,1.66666666666667
jKrTXgHTruexwL3hz,18,"2KnfqqxuPoPGmvrRB,Lk69wZosYZPMxYhhN",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,3,18,3,FALSE,Bbmggxtd4fcnic2GS,red_12,1.677,2
jKrTXgHTruexwL3hz,18,"2KnfqqxuPoPGmvrRB,Lk69wZosYZPMxYhhN",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,3,18,3,FALSE,kvRxFNSJ5NAxmWQcm,red_12,3.246,2
jKrTXgHTruexwL3hz,18,"2KnfqqxuPoPGmvrRB,Lk69wZosYZPMxYhhN",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,0,3,18,3,FALSE,oobHJEGLBoeu4YCrL,red_9,1.434,2
i3zi87AtF6RA7Cmgu,19,"9djjGhDdnmiJS9t6w,WTtyvwkEgsHDNrxXK",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,3,19,3,FALSE,Bbmggxtd4fcnic2GS,red_2,1.346,8
i3zi87AtF6RA7Cmgu,19,"9djjGhDdnmiJS9t6w,WTtyvwkEgsHDNrxXK",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,3,19,3,FALSE,kvRxFNSJ5NAxmWQcm,red_3,3.61,8
i3zi87AtF6RA7Cmgu,19,"9djjGhDdnmiJS9t6w,WTtyvwkEgsHDNrxXK",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,1,3,19,3,FALSE,oobHJEGLBoeu4YCrL,red_11,1.027,8
gPZtg2aFi6B7xkycL,20,"TfK3EPcwqAxY7vZ6o,tf98pY8k6j48D2Tzv",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,3,20,3,FALSE,Bbmggxtd4fcnic2GS,red_6,1.57,7.66666666666667
gPZtg2aFi6B7xkycL,20,"TfK3EPcwqAxY7vZ6o,tf98pY8k6j48D2Tzv",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,3,20,3,FALSE,kvRxFNSJ5NAxmWQcm,red_12,3.206,7.66666666666667
gPZtg2aFi6B7xkycL,20,"TfK3EPcwqAxY7vZ6o,tf98pY8k6j48D2Tzv",o7TPKiDqEP2tShaHL,2021-08-20T18:21:01Z,2,3,20,3,FALSE,oobHJEGLBoeu4YCrL,red_3,2.795,7.66666666666667
